Longitude,Flood Occurred
0.5118635988066872,1.0
0.3195348062564983,1.0
0.1675028336448013,1.0
0.2627841645062563,1.0
0.0355989415129852,0.0
0.7044299511350745,1.0
0.4920735251636012,1.0
0.0941072410728363,0.0
0.1715762116947376,0.0
0.1024006444617695,0.0
0.6125777439244984,1.0
0.0940745306619693,1.0
0.7543002783769613,1.0
0.0203579164623272,0.0
0.2492761042458888,0.0
0.8907163949678946,0.0
0.7185409344782518,0.0
0.0728275511766162,0.0
0.8211596225545944,1.0
0.4929922035944525,1.0
0.846822522583046,1.0
0.6007219486739217,0.0
0.6818340987154569,0.0
0.9935752371212504,1.0
0.2322318922745991,0.0
0.6239331552868167,1.0
0.4602708507279272,1.0
0.0393033627952629,0.0
0.0143162314291478,1.0
0.1190985734109389,1.0
0.6490851794167163,1.0
0.5671374397088293,1.0
0.5534007134318579,0.0
0.0317064029340729,0.0
0.4692545494933929,0.0
0.9246804477490956,0.0
0.3975267157587538,1.0
0.6249102779030813,0.0
0.7798425702179032,0.0
0.7839501304603153,0.0
0.5192432787907547,1.0
0.8579940428618636,1.0
0.3913114921759935,0.0
0.8887424740995883,1.0
0.2401253512727953,1.0
0.2801239082415086,1.0
0.0529752184893695,1.0
0.7956094035122975,1.0
0.4169946171004909,0.0
0.229012210340925,0.0
0.2316864969349083,0.0
0.9014521608556,0.0
0.8339530983579851,0.0
0.5535020612310148,0.0
0.6160965556580367,0.0
0.4742782938028721,0.0
0.3916000088917181,0.0
0.9155323803776764,0.0
0.1254841864359681,0.0
0.4183864947770228,0.0
0.344484399939399,0.0
0.4981089940967012,0.0
0.4575807086338737,0.0
0.5188526370591734,0.0
0.1397937931039755,0.0
0.5131032677912447,1.0
0.2423175093569786,0.0
0.1842165117046102,0.0
0.0646915420162134,1.0
0.762672454126181,0.0
0.4273837215311203,0.0
0.626631892420954,1.0
0.7276050708589545,1.0
0.6793171457531438,0.0
0.4704525512589376,0.0
0.3878311171228678,0.0
0.3758897164476857,0.0
0.640040129055492,1.0
0.4947518468482597,0.0
0.8491722907054194,0.0
0.8747479840764444,1.0
0.1704423324721733,0.0
0.1361076088449818,0.0
0.6303900104775779,0.0
0.3011381439015974,0.0
0.0184172638946152,1.0
0.8886919169020763,1.0
0.2267958474430862,1.0
0.9293393667372808,1.0
0.7174438116948951,1.0
0.7626733854984579,1.0
0.2013506493542815,0.0
0.2340912050343291,0.0
0.5212314132913533,1.0
0.1719821657700162,0.0
0.3053450683897148,1.0
0.3213795883787232,1.0
0.1595093412307542,1.0
0.2050728539237758,0.0
0.788577771186327,0.0
0.1670770251731363,0.0
0.0283062402915203,0.0
0.6293437833856621,0.0
0.9760527148116108,0.0
0.331133196842528,1.0
0.1185255653255816,0.0
0.5703624283200429,0.0
0.9064075849282128,1.0
0.7840866629477462,1.0
0.6225031158565854,0.0
0.3149721146241812,0.0
0.541848634860261,1.0
0.0911083174700434,1.0
0.6789458182314912,1.0
0.7251071646451795,0.0
0.9650986669369512,0.0
0.2603002427125392,0.0
0.0183029375439034,1.0
0.5455777945986683,1.0
0.706797385471869,1.0
0.7904338373718081,0.0
0.1936262874449751,1.0
0.2616560688004459,1.0
0.5125525632764102,1.0
0.3305200493764837,1.0
0.8605541803484227,1.0
0.4737127452650113,0.0
0.7996071422163008,1.0
0.5805972473058232,1.0
0.7731124686517917,0.0
0.3325927086959401,1.0
0.8314525374022409,0.0
0.2744785018866425,0.0
0.5460682524111363,0.0
0.2138991895126706,0.0
0.4754795246667584,1.0
0.3180915540980924,1.0
0.2666077837429143,0.0
0.9670525171414536,1.0
0.1599536169444178,1.0
0.7873514810107234,1.0
0.9842364610420928,0.0
0.019748338900583,1.0
0.6990324865343999,1.0
0.252812945599396,1.0
0.0403394755299177,1.0
0.4028256596227934,0.0
0.9352779084140824,1.0
0.0116100539765312,0.0
0.5878648715118916,1.0
0.5013555086117166,0.0
0.8734298571056188,0.0
0.0838635032406214,1.0
0.6815270250463421,1.0
0.6801103636273863,1.0
0.6690781124493265,0.0
0.9423962511665858,1.0
0.8231215040333048,0.0
0.0418247233857006,1.0
0.4710348184941397,1.0
0.3978879867958759,1.0
0.3100616953836075,0.0
0.4512840926492004,0.0
0.3841259100886485,0.0
0.4322768402474026,1.0
0.979332224883894,1.0
0.0884958424235723,1.0
0.9222879424883672,1.0
0.4801908138544448,0.0
0.6237297786549431,0.0
0.8302185946824677,0.0
0.3603892256169083,0.0
0.4303644030161371,0.0
0.4094561052933293,1.0
0.3746605430464847,1.0
0.9255871627434746,0.0
0.8289652273262882,0.0
0.1088676024813796,1.0
0.1079907608635276,0.0
0.4278114151449839,1.0
0.0985225798118616,1.0
0.6190795453046566,0.0
0.1435673020559103,0.0
0.5223371809870068,1.0
0.0070638477211422,1.0
0.3165123251715954,0.0
0.6771907088273524,0.0
0.4839939264236699,0.0
0.9783396140775692,1.0
0.8741496564548231,0.0
0.3589966511555012,0.0
0.0453393572350595,0.0
0.845665526044211,1.0
0.911288821073754,0.0
0.8206607953027336,1.0
0.1278219683463216,1.0
0.9979898393770316,0.0
0.2584866831100283,0.0
0.7242158509531236,0.0
0.908088641716244,1.0
0.2355842415029129,0.0
0.9083123721683812,0.0
0.3093958984117436,0.0
0.9764829180051752,1.0
0.2811677647641195,1.0
0.9535001672884866,1.0
0.0533993439693935,1.0
0.7092794708666005,1.0
0.5320773195083084,1.0
0.4778306277769302,1.0
0.2233886008469244,1.0
0.7056023925164822,1.0
0.1906961633885839,1.0
0.5528128113200651,0.0
0.2531465807929166,1.0
0.9556862314851494,0.0
0.0284800827742499,1.0
0.1996170298816193,0.0
0.2422092766478966,1.0
0.4140065106525866,0.0
0.2326266801737416,0.0
0.4913057795249417,1.0
0.8725110019754454,1.0
0.7120715309262907,0.0
0.5799393141142651,0.0
0.088866131903662,1.0
0.6939960077963108,0.0
0.1662952728528204,1.0
0.7863928062226565,1.0
0.2499572334072179,0.0
0.4169881076725252,1.0
0.3503940707366464,1.0
0.858856212949096,1.0
0.1264161587019528,1.0
0.565618880480835,0.0
0.1419369244933737,0.0
0.7048022525053694,1.0
0.9051312043353588,1.0
0.434551123957024,1.0
0.4880481907709064,1.0
0.9274811187152951,1.0
0.5209549837312948,0.0
0.4875542535087381,0.0
0.5783060558686306,1.0
0.6892325262706123,1.0
0.1067504945934402,0.0
0.8211440421819858,0.0
0.4354487066059559,0.0
0.0722075837469982,0.0
0.7862080464253363,0.0
0.3768800091500368,0.0
0.1002330965838157,1.0
0.6337689109907166,1.0
0.8801786180743983,0.0
0.8878025498037286,0.0
0.9577288022637468,1.0
0.8677498295220438,1.0
0.0019836367916266,1.0
0.3801719706333998,1.0
0.8185754960860088,0.0
0.3661805513686611,1.0
0.601530869015136,0.0
0.6063004209232367,0.0
0.364952563388819,0.0
0.9045268630603582,1.0
0.503187802176195,0.0
0.4647347063192072,1.0
0.9975883571142968,0.0
0.4934575545153515,0.0
0.1782820323994632,0.0
0.5130311723490977,0.0
0.8140485973053799,0.0
0.7768835322805977,0.0
0.7886077012577862,0.0
0.7080309523925915,0.0
0.2541192733767168,0.0
0.8621271459728146,0.0
0.8934938313664743,1.0
0.1940401474340486,1.0
0.1303282477348936,1.0
0.975674475909721,1.0
0.8683684774998154,1.0
0.8932864649008265,1.0
0.8864251041826089,0.0
0.5416552405728082,0.0
0.6463945488483632,0.0
0.5453321250843705,1.0
0.0510604975082045,1.0
0.7455189853755549,1.0
0.5052919802263639,1.0
0.6477021915459815,0.0
0.5025991246521714,1.0
0.4917681192657424,0.0
0.1716713502034599,1.0
0.2786208663069489,0.0
0.158731918846477,1.0
0.1955540990670423,0.0
0.9730462755864216,1.0
0.1529913355910135,0.0
0.2691753754485777,1.0
0.5905694672690394,1.0
0.6101629494367774,0.0
0.1538522200779178,1.0
0.7937445583997088,0.0
0.7852280168736747,0.0
0.2372152112578916,0.0
0.2885757725155647,0.0
0.9380486090480472,1.0
0.8257060229862287,0.0
0.6978018189105009,1.0
0.0820945982212282,1.0
0.4182037433973313,0.0
0.5592743924290239,0.0
0.1872971682397687,0.0
0.4481732250270564,0.0
0.6010081183662177,0.0
0.3272951683898741,0.0
0.780968975905119,0.0
0.8404876015374982,0.0
0.3235270800539075,1.0
0.8386947568057976,0.0
0.103442915215494,0.0
0.8377664847249577,0.0
0.1526282369143071,1.0
0.0827886908868521,0.0
0.6417671388176661,1.0
0.4718895326230087,0.0
0.9079443321811044,0.0
0.3631160276790892,0.0
0.2870613805489713,0.0
0.5006937820327281,0.0
0.4558946271390605,0.0
0.3443505069826663,1.0
0.693745139673726,1.0
0.7595810092315751,0.0
0.8530249090902313,0.0
0.9729254717390996,0.0
0.2665605342329554,1.0
0.7161025308985045,0.0
0.3941923053004881,1.0
0.677081931769698,1.0
0.4759347994313572,0.0
0.9938468427552448,0.0
0.7289141682569749,0.0
0.9525554229172464,0.0
0.8350062926857825,0.0
0.902953580497015,0.0
0.8144511527624343,0.0
0.459108320272468,1.0
0.2516893316803728,0.0
0.3702486683573441,1.0
0.0200831657875791,0.0
0.5239574618770441,1.0
0.5050176832722642,1.0
0.525215052157957,1.0
0.9741003656544622,0.0
0.9115085653962736,1.0
0.1615926715526984,1.0
0.3688106795295962,0.0
0.4238971680576499,0.0
0.360459130601412,1.0
0.7985242094839614,0.0
0.524001974647778,1.0
0.572075318886745,0.0
0.8530545059416524,1.0
0.8059581307875926,0.0
0.1320845430761499,1.0
0.7139231248698399,1.0
0.4353797920032983,0.0
0.2945597666810314,0.0
0.0498726925592115,0.0
0.4872052945258889,1.0
0.3553617061936979,0.0
0.2514138538462135,1.0
0.69467578733671,1.0
0.7695068745434185,1.0
0.2446887668071301,1.0
0.0493011752198428,1.0
0.8487926548582185,0.0
0.0098042802170846,1.0
0.9371730335729572,1.0
0.6276083105170028,0.0
0.3217638351301259,0.0
0.2463775507021781,1.0
0.0088499810040362,1.0
0.2353684939316426,0.0
0.1376026070280027,1.0
0.6121510569888083,1.0
0.1664266077259042,1.0
0.528595212163334,0.0
0.590096121624325,1.0
0.297953352391776,0.0
0.0349153368421807,1.0
0.0371047783974477,1.0
0.0261956890566815,1.0
0.7391390811664276,1.0
0.3179260108457263,1.0
0.7963279202929865,1.0
0.4316756241776955,0.0
0.4529458553790949,1.0
0.5128443084713206,1.0
0.713039791417274,0.0
0.2734088030134786,1.0
0.1214578946543908,0.0
0.5560290996573846,1.0
0.3268960185481331,1.0
0.4424366204298637,1.0
0.6469396474830139,0.0
0.494083077279357,1.0
0.6202655433743754,1.0
0.5441690041528517,0.0
0.7398109424543962,1.0
0.7059432998549786,0.0
0.5341565617723432,1.0
0.6789034049317182,0.0
0.8736053358793039,0.0
0.4322142135700415,1.0
0.4127014536626327,0.0
0.7642658873612969,0.0
0.5825317744511631,1.0
0.0708655414866443,1.0
0.8921620714907834,0.0
0.030632492510659,0.0
0.748412930283647,0.0
0.7588131391714171,0.0
0.9531753521573734,0.0
0.0539892388760309,0.0
0.5968381303978246,0.0
0.427782464175851,0.0
0.3305522017548831,0.0
0.0901818206673151,0.0
0.5626274210033602,1.0
0.4789945474263533,0.0
0.1044210350849773,0.0
0.612474418679422,1.0
0.7379672613451893,0.0
0.7672992740921609,0.0
0.9054263335441348,0.0
0.4094083557816842,1.0
0.95313702657087,0.0
0.865473244581011,0.0
0.2964128662622454,0.0
0.1591623645104132,1.0
0.4353330483418482,1.0
0.401834557776922,1.0
0.5756956504857957,0.0
0.5833643636617186,1.0
0.7500039290257183,1.0
0.5098509569626741,0.0
0.1046892803538019,0.0
0.8583335120810383,0.0
0.3096789683340712,1.0
0.971365964098346,1.0
0.1177297854578473,1.0
0.9583166366043256,0.0
0.0908752287578078,1.0
0.2309321815719544,0.0
0.046433012581063,1.0
0.7051196369366438,0.0
0.8503390510478882,0.0
0.4340144268994824,0.0
0.9285806133667782,1.0
0.5902788135876541,1.0
0.6299961281459174,0.0
0.8454583793818283,1.0
0.2967115698635145,1.0
0.3541904739960302,1.0
0.9060051993044592,1.0
0.9010156139856186,0.0
0.9765524880260816,1.0
0.9018906381971914,0.0
0.1272439288242553,0.0
0.8237584095099999,1.0
0.4097761776747468,0.0
0.9908744035994268,1.0
0.472233211245365,0.0
0.553807329478444,1.0
0.5297405566545691,1.0
0.3216542042521065,1.0
0.0748817856114986,1.0
0.8957021107395797,0.0
0.8027050321941325,0.0
0.1394015050658051,1.0
0.7767914552860236,1.0
0.6258346894770942,0.0
0.4090813256394061,0.0
0.2539225475846635,1.0
0.8597712949153007,0.0
0.7001936022308075,0.0
0.5477097362076861,0.0
0.6095527649758108,1.0
0.0909296166253712,0.0
0.4738723896214866,0.0
0.1935876382037724,1.0
0.2082744452448711,1.0
0.6613002462708597,0.0
0.9113106676818332,1.0
0.4036928931385839,0.0
0.2076398914493968,1.0
0.6487402957853047,0.0
0.8712322272178906,0.0
0.7483353571282305,1.0
0.8688018453250915,0.0
0.5365218919018833,1.0
0.7518936291596277,0.0
0.1399394091524794,1.0
0.3481979722716081,1.0
0.3894821372045343,0.0
0.5112570825146913,1.0
0.929135027714111,0.0
0.8743424655194392,0.0
0.1343990516351485,1.0
0.1726721257065299,1.0
0.3575660884978328,0.0
0.290653819744853,1.0
0.6147563962516711,1.0
0.9028285879852148,0.0
0.9623579473373904,1.0
0.6535974423995126,1.0
0.8381966877052959,0.0
0.5251667763139655,0.0
0.2082176998790827,0.0
0.5246528684783914,1.0
0.5550541388178938,0.0
0.7424727547151629,1.0
0.2197764349609012,1.0
0.3682384067679574,0.0
0.3639544960969794,1.0
0.9595053369823976,1.0
0.4438906057475261,0.0
0.7551121017279557,0.0
0.7508285180816053,0.0
0.2654482678371114,0.0
0.5718451376735627,0.0
0.894353459531511,0.0
0.4751506458958128,0.0
0.9451799119380838,1.0
0.2143504107603931,0.0
0.074018601441701,1.0
0.8915037756156612,0.0
0.8477209026250868,1.0
0.9926633402624268,1.0
0.6793939864495785,0.0
0.9367483674063484,0.0
0.8269838997310315,1.0
0.8444652794905585,1.0
0.5691163831807563,1.0
0.3822958968368221,0.0
0.9346180170860892,0.0
0.4320600654939452,0.0
0.5387871157515837,1.0
0.4460604579430753,0.0
0.5647921194889377,1.0
0.4704569121773178,0.0
0.0478209523497983,1.0
0.8820958972167896,0.0
0.4443395689080638,1.0
0.5889230745637272,1.0
0.1390624482917836,1.0
0.003230855928259,0.0
0.2451894580412215,0.0
0.7045923996280744,1.0
0.0990598583336332,1.0
0.9089414043905496,0.0
0.2149148822678469,0.0
0.2044834975488331,1.0
0.1813924665676899,0.0
0.0138271889909856,0.0
0.7718274962200337,0.0
0.8750806084691144,1.0
0.6141480040062578,1.0
0.1880860456794085,1.0
0.2851866774005928,0.0
0.475879793635274,0.0
0.9544105061880348,1.0
0.2472512164354371,0.0
0.731658575607284,0.0
0.4393928210998706,0.0
0.2977589571267766,1.0
0.455864371345402,1.0
0.0710655253850871,1.0
0.7987156614029601,1.0
0.2432008291935993,0.0
0.7254233425839515,1.0
0.0682065133774199,1.0
0.955163286066212,1.0
0.1929021711663326,1.0
0.8827899490731647,0.0
0.8095040128865306,0.0
0.9679276270234524,1.0
0.4778442147645996,0.0
0.7274089757261265,0.0
0.3706392409158853,0.0
0.1842534093302244,1.0
0.4430213758951989,0.0
0.1656298489412981,0.0
0.9821156303661628,1.0
0.096111132550911,0.0
0.5891912119629573,0.0
0.626452022468348,0.0
0.5380471190175984,1.0
0.6621823751592981,0.0
0.116050060552231,1.0
0.5549900466573328,1.0
0.2871217022887077,0.0
0.9402373166784525,0.0
0.7620914134750876,0.0
0.972583269483522,0.0
0.0374070379250487,0.0
0.2850418219010056,1.0
0.1953103333026766,0.0
0.0109994046903092,0.0
0.2422244040302061,0.0
0.6787763379962962,1.0
0.2309849780567021,1.0
0.5089642477093623,0.0
0.8878671704060256,0.0
0.6937617651968521,0.0
0.3945632261048119,1.0
0.3723979324206688,1.0
0.4556842063681525,1.0
0.1769249054318357,1.0
0.6339906905198419,0.0
0.3640798751900341,0.0
0.8524061452010488,0.0
0.7565711343222069,1.0
0.6104976152419,0.0
0.3641292902445877,1.0
0.2098229585857657,0.0
0.7761749044359404,1.0
0.4863646373675545,1.0
0.2246446173169656,0.0
0.1950623039338927,1.0
0.1652816569541102,0.0
0.7771844716820383,0.0
0.2288827515765939,0.0
0.5266071751028031,1.0
0.4514937773074375,1.0
0.5795881510153208,1.0
0.8772014715817038,0.0
0.8677917696056756,1.0
0.4510233785950333,1.0
0.0152120493128875,1.0
0.4263853738559746,0.0
0.6061769822217807,1.0
0.5577369213459612,1.0
0.6513300675526555,1.0
0.153953846477764,1.0
0.6465279420329362,0.0
0.182536390130063,1.0
0.7505410504476021,1.0
0.339008829856768,1.0
0.7099030378180486,0.0
0.0477189689226797,1.0
0.4077972642320098,1.0
0.7050409942437029,1.0
0.2267655894831561,1.0
0.7953145430890125,1.0
0.6307689057979541,0.0
0.5875408762676667,1.0
0.3534734398627683,1.0
0.4824060867409007,1.0
0.5973306853159678,0.0
0.4724144030342372,1.0
0.6983182300698598,0.0
0.4336401910242856,0.0
0.2021625244032568,1.0
0.2138258420559192,0.0
0.0056473396304954,1.0
0.3008700489539198,0.0
0.7489343359970665,1.0
0.794189945190593,0.0
0.2023569300374983,0.0
0.959109645949178,0.0
0.5023620579397184,0.0
0.9170345980710056,1.0
0.7067721570605411,0.0
0.7224439484596338,0.0
0.0849056527611832,0.0
0.219884597343421,1.0
0.0086591055757595,1.0
0.7161366968431354,1.0
0.3443607515801365,0.0
0.7866780027646407,0.0
0.3388574012607071,0.0
0.8193668528003873,1.0
0.1305709214548283,0.0
0.1732557665218772,0.0
0.3407981729477818,1.0
0.4084247736814557,1.0
0.3486262675089556,1.0
0.763667159577811,0.0
0.0968161982592244,0.0
0.3511410620447373,1.0
0.8372772716713596,1.0
0.0666548577832755,0.0
0.9424052660026206,0.0
0.9863888451593454,0.0
0.0884310264022702,1.0
0.2911825992720509,1.0
0.3723296436382474,0.0
0.7764144647808983,1.0
0.5959078650547618,0.0
0.6443580383356949,0.0
0.7575285200750274,1.0
0.1178487039133214,1.0
0.8332457900625574,1.0
0.7056264125148181,0.0
0.5773184483293757,1.0
0.8897848368826349,0.0
0.7003117243332954,0.0
0.2015891717482442,1.0
0.4296877183919803,1.0
0.4940001837664496,0.0
0.0550727095836695,1.0
0.9547021358505134,0.0
0.1284494343714068,1.0
0.6974659748506629,0.0
0.5061911924238408,1.0
0.0254804401530249,0.0
0.924805134812759,1.0
0.8518774816228099,1.0
0.5242222839979832,0.0
0.2288378919671285,1.0
0.1214934440810506,0.0
0.3633193583796948,1.0
0.2553300073575474,0.0
0.5066514645448037,1.0
0.9664766611097568,1.0
0.5749296599714496,0.0
0.8899806035872154,1.0
0.6508726927175122,0.0
0.4751994643967592,1.0
0.8546488810453514,1.0
0.4713201444200958,0.0
0.8686727552314919,0.0
0.2914869174731885,1.0
0.1286853022753365,1.0
0.8553559473632104,1.0
0.5873942337548916,0.0
0.8891417505623228,1.0
0.9378879131520076,1.0
0.0534831029571224,0.0
0.5009282323550386,0.0
0.3748941239904011,0.0
0.6258464232296003,0.0
0.7936183004090941,0.0
0.2804978043123364,0.0
0.5567703214828108,0.0
0.708735912497297,0.0
0.1343046201869383,1.0
0.8140987794250241,1.0
0.6060930250955088,1.0
0.9496008714291044,0.0
0.3394502385366953,0.0
0.108013355986435,1.0
0.5064614203107561,1.0
0.0856729818891206,1.0
0.969594614537016,0.0
0.0385361894414758,0.0
0.7535216650962038,1.0
0.5250669509743193,0.0
0.3685487494638353,0.0
0.065699722561816,0.0
0.6221540903232371,1.0
0.5851988880182017,0.0
0.2807909296796667,1.0
0.9102759762598636,1.0
0.3040230751338319,1.0
0.4496724026960202,1.0
0.543731356021864,0.0
0.1000974480701021,0.0
0.9322211054731918,0.0
0.3744656275624911,1.0
0.0806402518418922,1.0
0.3872236203496891,1.0
0.6001845961571726,0.0
0.5136145571876707,1.0
0.6945460015476131,1.0
0.0553390869451889,1.0
0.2844491189413164,0.0
0.819263653304635,0.0
0.0797545194561195,1.0
0.8555274776486774,0.0
0.0917597199660946,0.0
0.8344908380377584,0.0
0.3607146733489313,0.0
0.6121939095039901,1.0
0.1527649527382296,1.0
0.0660263558570327,0.0
0.2158307302490437,0.0
0.127725822941281,1.0
0.3123208981808582,0.0
0.514345302080814,0.0
0.5887388467114518,0.0
0.7898943432108001,1.0
0.6562349974460182,1.0
0.6087423674509358,1.0
0.4117201798435285,0.0
0.473761037734603,1.0
0.4144596198121147,0.0
0.8422044498445118,1.0
0.229896254887588,0.0
0.0055644830307469,0.0
0.6513138552025456,1.0
0.202351570332209,0.0
0.8901647268925124,0.0
0.8590886821270929,0.0
0.0765874659299998,0.0
0.1062554096064076,0.0
0.495129172038785,0.0
0.6092068132684101,1.0
0.2748146021015656,0.0
0.7168069291747716,1.0
0.5948968383708442,0.0
0.3247420033455852,0.0
0.0252196175607079,0.0
0.7501672639878716,1.0
0.2146459160897493,0.0
0.8345103711583007,1.0
0.4202303945920368,1.0
0.5770541041943313,0.0
0.8729943216996477,0.0
0.8636664195766726,0.0
0.3714483475769732,1.0
0.2087797766515407,1.0
0.7751688837388391,1.0
0.4330233178387457,1.0
0.1919289526397731,0.0
0.9044782667772844,0.0
0.1979925656449237,1.0
0.0256553992109025,0.0
0.0201269171055067,1.0
0.6223025571844598,1.0
0.6616714311570705,0.0
0.3109563877395153,1.0
0.3199277615217448,0.0
0.3394152263109761,0.0
0.6801592233332798,0.0
0.0579895532447403,0.0
0.9291750294657308,1.0
0.2224151040238463,0.0
0.9997483197881284,1.0
0.1714048724454814,1.0
0.7715684247118257,0.0
0.2233068124707453,0.0
0.080707855356861,0.0
0.8749793779961315,0.0
0.8587935428681572,0.0
0.4035066317262502,0.0
0.7024019998521748,0.0
0.5570379321248233,0.0
0.8529970472443259,1.0
0.3149715872123923,0.0
0.5236366196815213,0.0
0.4853276680524642,1.0
0.3538304950797856,0.0
0.8915049673048495,1.0
0.1657587882476315,0.0
0.1493856895205597,1.0
0.5768861577676145,1.0
0.65748962640795,0.0
0.1945068138349508,0.0
0.3906506871536551,1.0
0.946626584529999,1.0
0.2465170963187661,1.0
0.6683586301242369,1.0
0.7401640464600769,0.0
0.448075319580076,0.0
0.9375866227433256,0.0
0.7366705742896168,1.0
0.4578734821417419,0.0
0.5693100596132601,1.0
0.6926170216417902,0.0
0.5921703628366581,0.0
0.8787445144386475,1.0
0.3568140260206267,1.0
0.2997978237107667,0.0
0.213730926642652,0.0
0.0376339891104128,0.0
0.0428662041015896,0.0
0.8701001102867338,0.0
0.6783934116914433,1.0
0.6605285196716599,1.0
0.6146282321786077,0.0
0.8492592076555139,0.0
0.4802210330876416,1.0
0.870455828588856,1.0
0.3593709854836965,0.0
0.9267656199192574,1.0
0.6986619662728009,1.0
0.2570792697701405,1.0
0.5640585563574952,1.0
0.5329969613604667,1.0
0.1377731669676324,1.0
0.5912228674695696,1.0
0.3147011786277385,0.0
0.0522031812788047,0.0
0.948719386708584,1.0
0.6414820370356785,1.0
0.876965448107301,0.0
0.6760557258102653,0.0
0.3569090780196359,1.0
0.5126497329704715,0.0
0.6757464090988383,0.0
0.9603182557858854,1.0
0.253570775676878,1.0
0.8750231224584613,0.0
0.9241353082281692,1.0
0.6704139213796038,0.0
0.9313258051295604,0.0
0.3978135007227827,1.0
0.9530804208046892,0.0
0.7027888245760651,0.0
0.0418577722586753,0.0
0.9069263264757308,0.0
0.4844278963083009,0.0
0.460276446751775,1.0
0.5664407955142768,0.0
0.1492615678609546,0.0
0.4691175697957823,1.0
0.8311630647663625,1.0
0.0153282847889846,0.0
0.2728229610551551,0.0
0.0022973769656493,1.0
0.4156503769202425,1.0
0.7283274062926859,0.0
0.7988001392636193,1.0
0.9452521825556534,1.0
0.6084885961843383,0.0
0.2545284062572319,0.0
0.9242054684121508,0.0
0.7753385994204153,1.0
0.5744045274322662,0.0
0.695644499088845,0.0
0.9243739135167344,1.0
0.7124022150122332,1.0
0.368302547205406,1.0
0.7130365365731556,0.0
0.0401297650917188,1.0
0.3863478045118907,1.0
0.4062599124101561,0.0
0.1667193217312236,0.0
0.0229330774944067,0.0
0.1332545294041699,1.0
0.6546162229534106,0.0
0.80231794587226,0.0
0.9882759351510518,1.0
0.346286414781251,0.0
0.5993610795140544,0.0
0.937205514031882,0.0
0.1669229160692756,1.0
0.7176549963480371,0.0
0.7549968407326413,0.0
0.0888384833504821,0.0
0.8612922508537594,0.0
0.8131366964984148,1.0
0.0332530072148286,1.0
0.0909478536709734,1.0
0.0489805577548507,0.0
0.334663736344068,0.0
0.5092498594307082,0.0
0.5323139687457402,1.0
0.2675713373038649,1.0
0.9116514817894724,1.0
0.368190803465485,1.0
0.0454029865485334,1.0
0.300139274726349,0.0
0.5310753748447686,0.0
0.4081591455179014,0.0
0.2737485354127348,0.0
0.1311960630774097,0.0
0.8191975611667318,0.0
0.9962195347535752,1.0
0.3294611262883861,0.0
0.3815521698695071,0.0
