Temperature (°C),Flood Occurred
0.5260450507947169,1.0
0.4706933276190169,0.0
0.7186861470126497,0.0
0.2138591035080106,0.0
0.7896625374460698,0.0
0.4295531441870908,0.0
0.1273173988761261,0.0
0.1193321722639156,0.0
0.1649368607248879,0.0
0.8907597485271777,0.0
0.9911465366387564,0.0
0.3570454432049116,1.0
0.2922014792223257,1.0
0.218812735543632,1.0
0.8239890579734552,1.0
0.2092471776306536,1.0
0.9242843910634309,1.0
0.6674891299919787,0.0
0.8973162232320473,0.0
0.5541240998786227,0.0
0.6908236573080964,1.0
0.6195864968122582,1.0
0.8313696325509004,1.0
0.8360359961168259,1.0
0.5899149820607501,0.0
0.632638866948127,1.0
0.922069702893226,0.0
0.9300619940128814,1.0
0.6643878645312536,0.0
0.0077504168652265,1.0
0.1044282517969609,0.0
0.8581224910295113,1.0
0.0847268946726549,0.0
0.2135598083060639,1.0
0.2305909892155395,1.0
0.6003590096273194,0.0
0.5767519347110602,1.0
0.2894745609735184,0.0
0.2076507156812415,0.0
0.7646917926784486,0.0
0.9356528742057398,0.0
0.052811559244177,1.0
0.1332037199930274,0.0
0.6422972941366533,1.0
0.8046098433723633,1.0
0.7913541950719367,0.0
0.7198332190562342,0.0
0.8876142888436254,0.0
0.2173903350470989,0.0
0.107308606166375,0.0
0.6154904808311848,0.0
0.8224481392371544,0.0
0.5821638851814022,0.0
0.9632001608141098,1.0
0.7957309337844511,0.0
0.7009377823533167,0.0
0.0602647813242028,0.0
0.1077599959807275,1.0
0.785001785719033,0.0
0.1982752490433654,1.0
0.0288358727057296,0.0
0.9109520648996652,0.0
0.8909924382839791,0.0
0.2185255280966282,0.0
0.7803694098438964,0.0
0.0479844970981652,0.0
0.2851140987976717,1.0
0.6237962144042023,1.0
0.7633384664377764,0.0
0.0103958993406097,0.0
0.3262736054872832,0.0
0.2143863661874426,1.0
0.9989908157859608,0.0
0.6711217686547704,1.0
0.4057536258810142,1.0
0.0756634210780092,0.0
0.5987941590886758,0.0
0.641834676365303,0.0
0.8165769060625416,0.0
0.2886337087097672,0.0
0.9816347387433147,0.0
0.4395552190319771,0.0
0.2960022032595132,1.0
0.3485191349168216,0.0
0.5196928556263987,1.0
0.9368985523787428,0.0
0.7353122099068842,1.0
0.5772288893919215,1.0
0.1628400516015923,1.0
0.1493800649364269,0.0
0.5022999567392311,1.0
0.7288607220041331,1.0
0.7511690124261401,0.0
0.2259576913139393,0.0
0.1001156176503031,1.0
0.3845385763067718,0.0
0.9183655249263468,1.0
0.545479629523107,0.0
0.3201634382418472,1.0
0.3237021046845417,0.0
0.1321100661008054,1.0
0.4733205146947015,1.0
0.7915282424332997,0.0
0.968762567279377,0.0
0.5016979127428844,0.0
0.1672455317744377,1.0
0.6830925237290323,0.0
0.7569494319399189,1.0
0.0717097138678484,1.0
0.850317401700257,1.0
0.8294961612442922,1.0
0.4726376850238792,1.0
0.5605381505927395,0.0
0.7135567729373479,1.0
0.6768889079852786,1.0
0.0165340155906884,0.0
0.1224562379086562,0.0
0.1626201718727047,1.0
0.755833737092698,1.0
0.4401731761910325,0.0
0.5456150325099182,1.0
0.7728489630100651,1.0
0.3410504555133936,1.0
0.7490466082005842,0.0
0.4423893669907929,1.0
0.3772562006334483,0.0
0.3331037327017939,1.0
0.9651479098824972,1.0
0.7721347824428152,1.0
0.0201947694973759,1.0
0.957616952980048,1.0
0.7756017508972711,1.0
0.1492014298851892,0.0
0.0763490927267595,1.0
0.3082551909248747,1.0
0.6243109467606889,0.0
0.616674455823076,1.0
0.2759042292734438,0.0
0.4457658008850219,1.0
0.2119304309505997,1.0
0.0505840829923767,1.0
0.5170767045662176,0.0
0.3470606198877004,1.0
0.5429942719046655,1.0
0.9467064304606904,0.0
0.1433957721470447,1.0
0.001956904649243,0.0
0.0768892973708305,1.0
0.4628028011300593,0.0
0.7070793388350957,0.0
0.5808836332725391,1.0
0.4949960714560514,0.0
0.3540341241546701,0.0
0.310035653670408,1.0
0.3763619946683117,1.0
0.6117616587085641,0.0
0.1677846883439915,0.0
0.7715233226123316,0.0
0.5753720786440084,0.0
0.2692090344697826,0.0
0.5012557800226338,0.0
0.9629813137333204,0.0
0.0204904217786755,0.0
0.1995602421379217,0.0
0.4484716470397457,0.0
0.6385722219810613,1.0
0.2122686146257772,0.0
0.9315997908417492,0.0
0.6427054060750492,1.0
0.8776161220496073,0.0
0.3293835947342579,0.0
0.8291276258906699,0.0
0.3782954544088381,1.0
0.2528008824536247,0.0
0.9118469117509408,0.0
0.0922328765102447,0.0
0.9430871216792556,1.0
0.4586088043012853,1.0
0.9928345527553434,1.0
0.5397057824858992,0.0
0.7576464119395125,1.0
0.007067007300932,1.0
0.4967686672153893,0.0
0.7376073797406719,0.0
0.7829907383685124,0.0
0.1580772166657666,1.0
0.4190559988896897,1.0
0.4191570284652942,1.0
0.1036576789713063,0.0
0.4431357613969446,1.0
0.8072619236835206,0.0
0.3002401023038734,1.0
0.4326625116507631,0.0
0.9611609176046166,0.0
0.0317093936725677,0.0
0.5916441238906878,1.0
0.7435912934120656,1.0
0.7610414077671963,0.0
0.7160872811174274,1.0
0.7266029728248781,1.0
0.0590198870231129,1.0
0.534246567796807,1.0
0.7831328207805447,0.0
0.0940798491193009,1.0
0.0120469898470414,0.0
0.8147324114441379,0.0
0.7124428560032161,1.0
0.4122900028507459,0.0
0.940594219319126,1.0
0.7667583041796198,0.0
0.968064666496986,1.0
0.9295106504142656,1.0
0.481392126366683,1.0
0.754866617606914,1.0
0.6693305378760182,0.0
0.8116151160872468,0.0
0.7878531717483015,1.0
0.1532595626898828,1.0
0.2337805302691393,0.0
0.2657834935543391,0.0
0.8186699902276694,1.0
0.8109114578177511,0.0
0.4954369063147535,0.0
0.580952304051481,0.0
0.8270954052577456,1.0
0.3126556491676183,0.0
0.0501840882771997,0.0
0.4826952433546486,1.0
0.9139091622219104,1.0
0.790633631495083,0.0
0.3666910321495278,1.0
0.0647798269295213,0.0
0.6370516768953228,1.0
0.8346656845882611,0.0
0.6650867981756061,0.0
0.4251610329637859,1.0
0.1233747457883719,0.0
0.9109656262215364,1.0
0.2760124532718322,0.0
0.2243299920792581,1.0
0.8161475513576594,1.0
0.9814265519844132,0.0
0.6602974551780544,1.0
0.6249400424275562,0.0
0.3194943960077124,0.0
0.020412326437142,1.0
0.1918337968734189,1.0
0.5845512593238056,0.0
0.1513436403176042,1.0
0.884021364612886,1.0
0.1881798290441388,0.0
0.5222118001784807,1.0
0.512118411099305,1.0
0.6040706723081206,0.0
0.3274993268894773,0.0
0.8737175314201822,0.0
0.444392061248433,1.0
0.7002994221895924,0.0
0.6360428143988927,1.0
0.1171758757511106,1.0
0.6227684366807581,0.0
0.550816208415667,1.0
0.8987928140058007,1.0
0.8810615543594841,0.0
0.1509818877150033,0.0
0.0816972689898399,0.0
0.2946503755932457,0.0
0.9868206359562888,0.0
0.0215729030342107,0.0
0.6730321888081232,0.0
0.6086397636964617,1.0
0.6467125403098476,0.0
0.2183275478395024,1.0
0.2267608268472135,0.0
0.4307296541148198,1.0
0.0958729947640106,1.0
0.0746238033874486,0.0
0.0883730199521226,0.0
0.5730975181771039,1.0
0.3978223154285254,1.0
0.2936747261385197,1.0
0.3158821255920154,0.0
0.2073225850315554,0.0
0.4115887696762651,0.0
0.2030964348372709,1.0
0.698191430078525,0.0
0.1239537704280185,1.0
0.948441567646778,0.0
0.0898328221512502,1.0
0.943659163558082,0.0
0.8334696016870509,1.0
0.6808537605976223,1.0
0.9124933678937348,1.0
0.1392433563627105,0.0
0.1763473576136014,0.0
0.252201572501482,1.0
0.2448589199850808,1.0
0.3109099420564966,0.0
0.575749818478071,0.0
0.0281731646776534,1.0
0.3823497089367427,0.0
0.2464328613426044,0.0
0.6067554705902453,0.0
0.985376798216528,1.0
0.5177609972427439,1.0
0.4257717393324587,1.0
0.3683176257985519,0.0
0.7851133961339466,0.0
0.0719909568903327,1.0
0.9599724901063282,0.0
0.4180027068102185,0.0
0.3137630136882882,0.0
0.9742731833533064,1.0
0.9360756732372584,1.0
0.6420673955006598,1.0
0.0185058384867071,1.0
0.7486912802789715,0.0
0.3356244135716903,1.0
0.3883586436715826,1.0
0.158770912994329,1.0
0.5235657237021716,1.0
0.7447080392394118,0.0
0.2730646083910323,0.0
0.9389303351150275,1.0
0.1947734224974343,0.0
0.0662711294083143,0.0
0.6444976544214267,0.0
0.8494968265695644,1.0
0.9533333998156746,0.0
0.7673313439157236,0.0
0.1996876402817671,1.0
0.9778670286204058,0.0
0.9196291308583188,0.0
0.1631971635792398,0.0
0.5589011050204635,1.0
0.55563199736991,0.0
0.442624921409293,1.0
0.9844886054286088,1.0
0.0596295903267154,0.0
0.6273389804126918,0.0
0.2053424738308251,0.0
0.5274396819818933,0.0
0.7799038229149257,0.0
0.2467746104927126,1.0
0.3934390575074314,0.0
0.9509681034946058,0.0
0.7616398408165256,0.0
0.5728414760353673,1.0
0.2220398483444083,1.0
0.4253918555740873,0.0
0.7742231422137633,0.0
0.8207149511693368,0.0
0.2446535469671584,1.0
0.6621978176419053,1.0
0.0950179949995471,1.0
0.0232117883477779,1.0
0.5487870152273244,0.0
0.2244228299350098,0.0
0.0789235550658744,0.0
0.7299805723700153,1.0
0.498076718374569,0.0
0.7964436374125948,1.0
0.6640822542544252,0.0
0.7299571943367659,1.0
0.307421498346279,1.0
0.2633272110980471,0.0
0.6009992703445461,1.0
0.2001198626050585,0.0
0.8155828793177723,0.0
0.5230276925080716,0.0
0.2270334723314983,1.0
0.6252978630811667,1.0
0.9452345248995924,1.0
0.0821069385501708,0.0
0.109363311142951,1.0
0.8440160568030108,1.0
0.1096119321394453,1.0
0.0393783448917842,0.0
0.3480002698014301,1.0
0.4668012542751049,1.0
0.5695620193109074,1.0
0.5074043788866319,1.0
0.9133764658811204,0.0
0.76882875747904,1.0
0.9840174291788814,1.0
0.4765529005421102,1.0
0.0843423050062597,0.0
0.9557317018796744,1.0
0.004108513029516,1.0
0.7762582769275057,1.0
0.0312832564367878,1.0
0.7613732361172865,1.0
0.9381361952545724,0.0
0.3893389220501099,1.0
0.2410114127430311,1.0
0.2263225388167224,1.0
0.4918184213362045,0.0
0.1709184456434646,1.0
0.6730635866820756,0.0
0.3684264616683016,0.0
0.3231738145509146,1.0
0.4613797736763529,0.0
0.5426992782792308,1.0
0.1419554113551259,0.0
0.707910852573669,1.0
0.8831324654381162,0.0
0.2780414823244183,0.0
0.1804243665622523,0.0
0.7606643159410785,0.0
0.1835758697426706,1.0
0.0412585423343758,0.0
0.619371570077721,0.0
0.2397977154699588,0.0
0.1718420184592241,1.0
0.98180943774151,1.0
0.291922550122085,1.0
0.903633087262437,0.0
0.1782517609803835,0.0
0.8191486665460944,0.0
0.5021218774796704,1.0
0.0786062243439848,0.0
0.7337583697454103,0.0
0.8922607104734092,1.0
0.1630466986270781,1.0
0.7257415854909419,1.0
0.445143206717745,0.0
0.7540279109211503,0.0
0.7140767698167885,1.0
0.0266004438685758,1.0
0.1787541396555521,0.0
0.4711235466135133,0.0
0.933790487929369,0.0
0.3421418791315413,1.0
0.6290039021468676,1.0
0.0120808202875549,0.0
0.7112751375639742,1.0
0.6031931152342699,0.0
0.7155438853860848,0.0
0.9048506732711592,1.0
0.1465250700137785,1.0
0.261640616840461,1.0
0.9959906536757472,0.0
0.1563122110415963,1.0
0.7207772765716347,0.0
0.7252271424611612,0.0
0.6831358795337387,1.0
0.2274842267355791,1.0
0.2151750398211674,0.0
0.666479600830751,1.0
0.1862849160368586,0.0
0.6617008315344893,1.0
0.4926292344806316,0.0
0.386706923422824,1.0
0.3002917252218932,0.0
0.9477762725756296,1.0
0.5081979756128973,1.0
0.5613677738232252,0.0
0.9494557869913024,1.0
0.6540131560857746,0.0
0.9580544887985438,1.0
0.1063842003730748,0.0
0.8468171472093992,1.0
0.3354816106838133,1.0
0.8106572240024852,0.0
0.855816084886105,1.0
0.2715410471001018,0.0
0.408913472564575,1.0
0.7261657891676004,1.0
0.0990715100006333,0.0
0.7556913515811946,0.0
0.110491273710066,1.0
0.9146479103326808,1.0
0.2763935031844047,1.0
0.5757182602505534,0.0
0.1171732921491962,1.0
0.2695458843359388,1.0
0.4040368453807538,0.0
0.4871486444273291,0.0
6.197436751708928e-05,0.0
0.8888423621923092,0.0
0.0076709310689038,0.0
0.7738463046992359,0.0
0.4706751191033385,0.0
0.5239877559671955,0.0
0.2083049708743237,1.0
0.6074941325559903,1.0
0.5373425270675385,1.0
0.1642663785637985,0.0
0.2381649475667771,0.0
0.0669125564803332,1.0
0.066292365493829,1.0
0.0137732265643238,1.0
0.220516456717033,0.0
0.6798026401659932,0.0
0.3162782197046958,1.0
0.3428028351195772,0.0
0.1319283748588026,0.0
0.5755895532176796,0.0
0.3422120790982434,1.0
0.6764574930958936,0.0
0.7416142431081815,1.0
0.5848137547579051,1.0
0.2761236883756064,1.0
0.5087122283707411,1.0
0.2519797371719658,0.0
0.9031025177103248,0.0
0.7665459136993468,0.0
0.4931069617287251,1.0
0.9656603483394498,1.0
0.5468681237275728,1.0
0.3286009722654086,0.0
0.0954824040591151,1.0
0.5438576710567087,1.0
0.8605971057611954,1.0
0.8669005849270095,0.0
0.6046922432230103,0.0
0.3935178912995918,1.0
0.6504313718234159,0.0
0.762299600272068,0.0
0.4117082445747314,0.0
0.4763516030182615,0.0
0.6807579266462518,1.0
0.8768366106929572,1.0
0.7911758658893085,0.0
0.0223906727213151,0.0
0.1243936966552632,1.0
0.8529570229479158,0.0
0.8339975723403821,0.0
0.3888853098127452,0.0
0.5843987121495602,1.0
0.9060352987492648,1.0
0.9117502326956292,1.0
0.7832566216455762,0.0
0.2096287160466559,1.0
0.7304351650957044,0.0
0.1011147531280903,1.0
0.8941262014467991,0.0
0.1491755134074164,0.0
0.6624863096981828,1.0
0.6103696780545337,0.0
0.7770620927247721,0.0
0.5516912219402053,0.0
0.0595739164874985,0.0
0.7059933283196073,0.0
0.3832318634228387,0.0
0.3203487126790059,1.0
0.9918824229862152,0.0
0.5905218793652255,1.0
0.7108672011049126,0.0
0.5264343968792653,0.0
0.7701335850969386,0.0
0.7522298044769737,1.0
0.6572826604207583,0.0
0.9979532471951416,1.0
0.4598874089062069,1.0
0.7063394974032055,0.0
0.7979449137822633,0.0
0.3761104747881155,0.0
0.4572683362252003,1.0
0.969371273723566,1.0
0.032292460946271,1.0
0.3353626108980643,1.0
0.4863125493486065,0.0
0.0014597719448549,0.0
0.8993159648433363,1.0
0.2863007516992294,0.0
0.2577550130108181,1.0
0.8204980215205346,1.0
0.2780377938283887,0.0
0.6577592416627392,1.0
0.8216752245386814,0.0
0.7926426525251387,0.0
0.7821142663735434,0.0
0.0886511964632478,0.0
0.0798586935401861,1.0
0.3068308251049662,0.0
0.035950115672114,1.0
0.5005323973607002,1.0
0.3948618848597812,0.0
0.5571408101343852,0.0
0.2988476023450139,0.0
0.4858534907680282,0.0
0.3348116036878054,0.0
0.1952447606045259,0.0
0.6495015438744194,0.0
0.6735759682804467,0.0
0.829405444388388,1.0
0.8749353767639636,0.0
0.704608679330914,0.0
0.6876411938863416,1.0
0.0566823813999524,0.0
0.1097974391308366,1.0
0.812732858002157,0.0
0.2329960905159127,1.0
0.3556363996350006,1.0
0.145323230776431,0.0
0.1951886248215525,0.0
0.7755793516988845,1.0
0.2619106987301469,1.0
0.4491265149600922,1.0
0.151698628296726,1.0
0.6780709447533343,0.0
0.7284216566254529,0.0
0.3617649821008212,0.0
0.7849107795782595,1.0
0.2399529846504763,0.0
0.6920479218687371,1.0
0.7301168703580749,0.0
0.9688612748779264,0.0
0.2323663579529442,1.0
0.0937252034627942,1.0
0.2630867557265949,0.0
0.1228832229414507,0.0
0.1697254604995123,0.0
0.3341812134164997,0.0
0.4140747184511076,0.0
0.9039140835398028,1.0
0.1956525280262273,1.0
0.9719635436118628,0.0
0.810322836545497,0.0
0.8816564363606076,1.0
0.929639408440003,1.0
0.7533985187530808,0.0
0.788944837094061,1.0
0.4379074201274226,1.0
0.5105550620656242,1.0
0.9326815030603612,1.0
0.378332156995851,1.0
0.0419506046351789,1.0
0.7629137639484084,1.0
0.5732758971476302,0.0
0.8150466101065023,0.0
0.0755620637984039,1.0
0.621360770165897,1.0
0.2477539070044206,0.0
0.9034583537701438,0.0
0.1099281656728959,1.0
0.8432460162090144,0.0
0.0885678605556282,0.0
0.0250972439635667,1.0
0.2351047147446713,1.0
0.3331110111470819,0.0
0.6266586967275484,1.0
0.131747539874242,0.0
0.437418951523129,0.0
0.2043022283903755,1.0
0.8554827101742909,0.0
0.0449706923591262,0.0
0.356009146681253,0.0
0.6315050524966178,0.0
0.9132800604354758,0.0
0.8681755550682023,1.0
0.8953800125392968,0.0
0.062861345421374,0.0
0.8410995409548813,1.0
0.7800756668181396,1.0
0.9026212275940136,0.0
0.3116380957885896,0.0
0.9119567025934368,1.0
0.4027226028870472,1.0
0.6342312473608483,0.0
0.4242651657527514,1.0
0.4277353551944299,1.0
0.5467496701867929,0.0
0.3559981272315365,0.0
0.7929028553307056,0.0
0.6337701975875263,1.0
0.6898993568632663,0.0
0.2310792147528577,0.0
0.9697793840334824,1.0
0.6603132976308411,1.0
0.197232962691041,1.0
0.7506469702948978,0.0
0.1737461243390739,1.0
0.0633930629765529,1.0
0.5276619214371294,0.0
0.5536380945895567,0.0
0.1890008934081181,0.0
0.3484487299884511,1.0
0.9459682440989818,0.0
0.2850593152196138,0.0
0.1555961585119409,1.0
0.9927710242022946,0.0
0.3023653604714942,0.0
0.6803952140086597,0.0
0.2316047095638747,1.0
0.5502346016980239,0.0
0.3863599673833506,0.0
0.9617816278774138,0.0
0.4328939143284958,0.0
0.5842949515442216,1.0
0.9449649974537584,1.0
0.9894426459963764,1.0
0.1016748058497501,0.0
0.8344955639860333,0.0
0.3821935743332005,0.0
0.5949517771993696,1.0
0.375123630827827,1.0
0.4011973937587694,1.0
0.1588863449543857,1.0
0.5728847593077202,1.0
0.5468286144015814,0.0
0.189391191583671,0.0
0.5418420198642722,0.0
0.9733067406737416,0.0
0.714557521406874,0.0
0.4810810157195374,0.0
0.916276515693253,1.0
0.5754332082702813,0.0
0.1350716597989203,0.0
