Humidity (%),Flood Occurred
0.9959155773762072,1.0
0.7809553474722754,1.0
0.1452569885170689,1.0
0.3225423873348073,1.0
0.4517303231868799,0.0
0.1266417162654103,0.0
0.7880573767935292,1.0
0.5267052868587248,0.0
0.9444749459272452,1.0
0.5893176852893017,1.0
0.5229056632633938,1.0
0.0714116008389407,0.0
0.1493358274054172,0.0
0.849547220873757,0.0
0.990703415933462,0.0
0.4151809120963345,0.0
0.810105469170609,0.0
0.6275970139269054,1.0
0.9590853019627624,0.0
0.238131117188337,0.0
0.5448433007079848,1.0
0.4087973099029249,1.0
0.5417233945299037,0.0
0.2688533350326895,0.0
0.4977516206500459,1.0
0.6248152702861576,1.0
0.0812027684828651,1.0
0.7430036482575948,0.0
0.7065377306356009,0.0
0.8804801248249414,0.0
0.425858804123343,1.0
0.0616551454912803,1.0
0.4614649689744707,1.0
0.1375985711715743,0.0
0.6474589467396078,1.0
0.0471168887631391,1.0
0.373996346051677,1.0
0.0828298555208733,1.0
0.0033498471796359,1.0
0.9605833189875574,0.0
0.9961550292153184,1.0
0.5555109848920509,1.0
0.2389497681924673,0.0
0.9111229265106258,1.0
0.9230610190843708,0.0
0.8545302574683824,0.0
0.5443775214988459,0.0
0.0746887549267668,0.0
0.0884261341020255,1.0
0.8966430317721906,1.0
0.875849164341298,0.0
0.4343998823318314,1.0
0.3281525151748773,1.0
0.6441359051911583,1.0
0.8070071955526233,0.0
0.7317008315217409,1.0
0.6156136513221235,1.0
0.2315046307213993,1.0
0.2624998375391489,1.0
0.7240830311983614,0.0
0.8026389049709012,1.0
0.1161236296653993,0.0
0.1872886624469305,1.0
0.6804838679397385,0.0
0.3889871957207292,0.0
0.5633012479904526,1.0
0.6148256307900924,1.0
0.7762213418573878,1.0
0.8057361413391093,0.0
0.2800919979947968,1.0
0.541304128814467,0.0
0.1235127096585642,1.0
0.8420359778891677,1.0
0.8454689005950276,1.0
0.2995023372182764,0.0
0.1606106326139306,0.0
0.0700781666499927,0.0
0.5749853436118616,1.0
0.0914154402549506,1.0
0.6806084559382075,1.0
0.6781399022816865,1.0
0.6139980483650993,0.0
0.8765828514614575,0.0
0.3782808235932114,0.0
0.9022930786134296,0.0
0.0369102783765368,0.0
0.1127452788503041,1.0
0.4122072061222599,1.0
0.5940027683547083,0.0
0.0323603432932169,0.0
0.5674430368214523,1.0
0.3073952866397045,0.0
0.8871696294628716,1.0
0.53329163429279,1.0
0.5879033859188763,0.0
0.945647240217676,0.0
0.7641883647075555,1.0
0.4382760721323799,1.0
0.4768841424326315,0.0
0.6479360230494919,0.0
0.2001914067051813,0.0
0.0886380565087352,1.0
0.3112336572509763,0.0
0.7784007697045546,0.0
0.2573185360599034,0.0
0.1307482939992776,1.0
0.2190156278680543,0.0
0.6789864509999143,1.0
0.6139586961723228,1.0
0.6883289528624315,0.0
0.3219557420716,0.0
0.9008795598948932,0.0
0.4517737651609088,1.0
0.513719201837966,0.0
0.9488335471788104,0.0
0.9793041977741448,0.0
0.6615554876834546,1.0
0.944838585621573,1.0
0.5415147956261382,1.0
0.3072799105789544,1.0
0.3150901692294874,1.0
0.5589487765298963,1.0
0.6050463627429479,1.0
0.4396199358267535,1.0
0.8837941546542114,1.0
0.4266984084639937,1.0
0.2734191021939918,0.0
0.0079654972582858,1.0
0.9705958196898944,0.0
0.8243333029919407,1.0
0.6155702960235815,0.0
0.8305625515077344,1.0
0.8103086247551056,0.0
0.9318755952662564,0.0
0.3860681614532054,1.0
0.554860246430473,1.0
0.0986156846262207,0.0
0.965341732977336,0.0
0.9851542599594484,1.0
0.7891026968865794,0.0
0.4541244957975698,1.0
0.4965721562576516,1.0
0.4353696093775233,0.0
0.2933069784968822,1.0
0.5277982032268326,1.0
0.0534307156589327,1.0
0.991914554048126,1.0
0.4240523069278536,0.0
0.9273911991232916,0.0
0.7242870195562776,1.0
0.2899391086690086,1.0
0.2220457826916365,1.0
0.9957030948001406,1.0
0.7721440478420774,1.0
0.2496558697695093,0.0
0.0674313186069706,0.0
0.6969308844179535,1.0
0.3030132315767785,1.0
0.2213239449588082,0.0
0.7349534496498877,0.0
0.6792748745090397,0.0
0.4814174043699209,0.0
0.942681229622046,0.0
0.6796519347248796,0.0
0.8934426619785076,1.0
0.1905447022685448,1.0
0.2966424007783175,0.0
0.1045080573340611,0.0
0.3045768423574065,1.0
0.971804924651286,1.0
0.9628824436936846,1.0
0.7604035238421001,1.0
0.5210547597783654,0.0
0.7807978774449426,1.0
0.5534948946787331,0.0
0.0034919241145287,0.0
0.5015527013638873,0.0
0.5989334155292715,1.0
0.265743470451429,0.0
0.2032858922760064,1.0
0.2738045671894313,0.0
0.6236388206226736,0.0
0.1460538910584933,0.0
0.720343684396836,0.0
0.4226769313988542,0.0
0.3533468782924619,0.0
0.8072505498283482,0.0
0.5060690782370296,0.0
0.3784006974000476,0.0
0.8781771362463563,0.0
0.3682513158589386,1.0
0.8590218495161501,1.0
0.5042044441210959,1.0
0.2079996356699374,1.0
0.6128287772080555,1.0
0.2853195120923525,1.0
0.1471449569485528,0.0
0.086516492814222,0.0
0.2416913762896871,0.0
0.7365707486163086,1.0
0.8380198524927883,1.0
0.8617425338669965,1.0
0.2701435828544961,1.0
0.6609856693046757,0.0
0.2303475946005412,1.0
0.6227731464735989,0.0
0.8872338175548151,1.0
0.0408787690830827,0.0
0.9852528627989456,1.0
0.8271080210290384,0.0
0.761679342472144,1.0
0.6913769851861642,0.0
0.7702914990988281,1.0
0.994622968916716,1.0
0.7702089036146493,0.0
0.3515997258518755,1.0
0.6139324912438586,0.0
0.3369213028487963,0.0
0.9700919623224874,0.0
0.9001631338426793,0.0
0.5676288011430416,1.0
0.7812918551720651,0.0
0.909710769707228,1.0
0.2435943890020288,1.0
0.5794909595294927,0.0
0.4817210624020527,0.0
0.7716090237748539,0.0
0.3790826879521499,0.0
0.7089945167287399,0.0
0.4029943218232703,0.0
0.1110630805660467,0.0
0.1071094712428086,0.0
0.1190448963750365,1.0
0.0325045890177697,0.0
0.5329802003343367,0.0
0.671915905710177,0.0
0.126717315752202,1.0
0.6118685465029625,0.0
0.5977499950087237,1.0
0.1470838734455745,0.0
0.4040838813550457,0.0
0.7551526449312311,0.0
0.0167400357136871,0.0
0.1469376994293632,0.0
0.9958560421822829,0.0
0.7335608695560107,1.0
0.4641342381917908,1.0
0.6298127584854691,0.0
0.8462419673304937,0.0
0.8423254076506077,0.0
0.3246991771791512,1.0
0.4912965926569932,0.0
0.6380668109315237,1.0
0.0718833854570329,1.0
0.9458220362875076,0.0
0.4327443849961983,0.0
0.3708621273305751,0.0
0.9071240728473484,0.0
0.1182751862544339,0.0
0.0392458110563241,0.0
0.6850162201551953,0.0
0.3850033987213462,1.0
0.7644931604735726,0.0
0.0685309309869609,1.0
0.3837575185992168,0.0
0.2353189683997631,1.0
0.739622775647212,1.0
0.2271635031378793,1.0
0.4579490179547854,0.0
0.8188973286016442,1.0
0.9154146165281316,1.0
0.7226212782884978,0.0
0.4292308142005574,0.0
0.5719946430909923,1.0
0.6897039640287108,0.0
0.8749549035840923,1.0
0.8885968700504073,0.0
0.93099426723134,1.0
0.8107305122230379,0.0
0.1467877447863307,1.0
0.7476561342854021,1.0
0.8146119599483187,0.0
0.8778938357300802,0.0
0.9248413960111213,0.0
0.5091657803974623,1.0
0.6551051692786758,0.0
0.0095364655794487,1.0
0.5727923716105224,1.0
0.4732027444011,1.0
0.96233221776222,1.0
0.9017327696080228,1.0
0.7976227582888437,0.0
0.0569799889367882,1.0
0.4020300320982573,1.0
0.6960565223242997,0.0
0.0296453291586658,0.0
0.2358075698926503,1.0
0.8875300278389346,1.0
0.1297698173335937,0.0
0.0513590581241002,1.0
0.5805949081091991,1.0
0.9464900821119576,1.0
0.8346452195545476,0.0
0.9747992336787769,1.0
0.753540016951205,0.0
0.4373725397826813,1.0
0.946641913044024,1.0
0.4266355654016525,1.0
0.3500934903664245,1.0
0.4481991662127981,1.0
0.8139935131917113,1.0
0.9177177336059844,0.0
0.3576813223148596,1.0
0.4622513315480804,1.0
0.8983506435044301,0.0
0.0470290252427654,1.0
0.783886910503104,0.0
0.4542212751988582,1.0
0.3765184033293875,1.0
0.4469244834455135,1.0
0.4186926082822795,0.0
0.7566356194722418,1.0
0.9279721632348856,1.0
0.4914610028892175,0.0
0.8327541811091153,1.0
0.7319604367576679,0.0
0.3306787938988928,1.0
0.5873232663611029,0.0
0.6668286719080285,0.0
0.0234836827438738,1.0
0.3959564702257823,0.0
0.9926657014512432,0.0
0.6372681058896024,1.0
0.3342422365241431,1.0
0.2500184511879992,0.0
0.2094742060651436,0.0
0.4016425815041396,0.0
0.1932575714902625,0.0
0.1351754731198886,0.0
0.3640627813243165,0.0
0.6070100222909423,0.0
0.1463889731500076,0.0
0.0443285141641652,0.0
0.0346176253672448,0.0
0.2673794383303848,1.0
0.1901240316778927,0.0
0.5392626691560278,0.0
0.4557237710100389,1.0
0.3247643589633461,0.0
0.8335632655537419,0.0
0.5049527720221745,0.0
0.0915173364826096,1.0
0.2957608054617674,0.0
0.973365931245048,0.0
0.9770041480305192,0.0
0.2546662545747843,1.0
0.1672268489965461,1.0
0.4956935123827833,1.0
0.4814696501061557,0.0
0.4101392386644603,1.0
0.5293640949933945,1.0
0.2321889953098261,0.0
0.1149177293397396,0.0
0.5704701588496343,0.0
0.9326228451418492,1.0
0.137738681977296,1.0
0.704829415534772,1.0
0.4378994765740213,0.0
0.2939729613988941,1.0
0.8531305222774637,0.0
0.4564953128985178,1.0
0.5833212874587488,0.0
0.4430593062046413,0.0
0.0812364676555346,0.0
0.594914477218407,1.0
0.4188429145208093,1.0
0.0867437376166655,0.0
0.5958215651832413,1.0
0.0098546351885367,1.0
0.20851294935761,1.0
0.7810876284775867,1.0
0.0379123790716981,0.0
0.6466941971735946,1.0
0.9497325574698784,0.0
0.1711833547908405,0.0
0.4171137225895139,1.0
0.5755066223145127,0.0
0.4504191861674339,1.0
0.6203886123633968,0.0
0.4040988072263086,1.0
0.1484940139472323,1.0
0.0890315933864407,1.0
0.7444596145470367,1.0
0.2386178529691567,0.0
0.8474713643161896,0.0
0.7430436390549572,1.0
0.0494386524990626,1.0
0.2012033522399316,0.0
0.2919889397643059,0.0
0.5944920203073764,1.0
0.809846374208062,0.0
0.0603192084670368,0.0
0.2496033451579651,0.0
0.3762098008991975,1.0
0.1833685945323139,0.0
0.5452996755556387,0.0
0.4780070569044323,1.0
0.3164930178655694,1.0
0.5168931983563606,0.0
0.3558206937429352,1.0
0.3431926337879364,0.0
0.265390622572322,1.0
0.5404452959122782,0.0
0.4441184609435729,0.0
0.1963168014175432,1.0
0.0129501020709406,0.0
0.150919533689464,1.0
0.0428197745268187,0.0
0.4316013420052393,1.0
0.2250901541745374,1.0
0.4204573439930307,0.0
0.3294478268249695,1.0
0.5380220642352461,0.0
0.7238823696419844,0.0
0.4793185741590768,1.0
0.06195408714517,1.0
0.017494525218433,0.0
0.2132239374382861,1.0
0.4249697238911706,1.0
0.0448902939777107,0.0
0.3277316817738467,1.0
0.887048524146243,1.0
0.0900062988751902,0.0
0.9485420679495212,0.0
0.8566932382517081,0.0
0.8318015088615448,1.0
0.8636802851635453,0.0
0.0800370977603925,1.0
0.1511580976925455,1.0
0.1343616813413706,0.0
0.1112300341171919,1.0
0.3277090954590883,1.0
0.8302371660462236,0.0
0.2519566418402703,0.0
0.2442158320471851,0.0
0.6759021588896598,0.0
0.0969126871079228,0.0
0.3602793205589657,0.0
0.2954227431584704,0.0
0.8473219090148417,1.0
0.5145074826850503,0.0
0.6464856539416854,1.0
0.129023354956476,0.0
0.9289429448327144,1.0
0.3224497955456187,1.0
0.7068536194034745,0.0
0.9546520105310488,0.0
0.5086548057112233,1.0
0.5075411531725458,1.0
0.1172379148089989,1.0
0.3902762221487148,0.0
0.8524862140375842,0.0
0.1350957946125326,0.0
0.9175283058713812,1.0
0.6673224332952629,0.0
0.4209618690235557,1.0
0.5465060503658604,0.0
0.1504865815083884,1.0
0.2174762539045489,0.0
0.2864044612657434,1.0
0.3848465417965805,1.0
0.9155460819185428,1.0
0.3675686781865638,0.0
0.523841861655408,0.0
0.1620166493024537,1.0
0.7359892817392253,1.0
0.5602890954775865,0.0
0.4399103368390354,0.0
0.947211964430302,1.0
0.8906738220409361,0.0
0.6595239435271014,0.0
0.921836773577043,0.0
0.5647902420450864,1.0
0.8269572885648672,1.0
0.4094616853692802,1.0
0.0867313223434003,0.0
0.9941761824835684,0.0
0.1656221694773263,1.0
0.2515045173082994,0.0
0.1630939253439938,0.0
0.3374778294826105,0.0
0.2892762959773312,1.0
0.6011123152221726,1.0
0.9964877104422094,1.0
0.0524946599062474,1.0
0.7784610877511612,0.0
0.1279808946745805,1.0
0.0198191720891641,1.0
0.6385885578126892,1.0
0.8733374337581575,1.0
0.1762896309494147,0.0
0.3416122804963941,0.0
0.1687409919386625,1.0
0.9065312542673172,0.0
0.2703557510230182,0.0
0.4447159845402624,0.0
0.8947644365781395,1.0
0.5528771196817838,0.0
0.9328746603563408,0.0
0.9264749888804268,1.0
0.4616048660843614,0.0
0.5823918446813074,0.0
0.2303078066244469,0.0
0.9905632506590026,1.0
0.278312333791884,0.0
0.7833251793232341,1.0
0.3129662787162517,1.0
0.3130394839149493,0.0
0.103850821035842,0.0
0.5599040400382701,0.0
0.2448265184129614,0.0
0.1483846378059698,0.0
0.2266600647794838,1.0
0.2510876165241967,0.0
0.5040891966392663,0.0
0.3859235081984645,0.0
0.0754769101956681,1.0
0.5360357478768989,1.0
0.7877658409352195,0.0
0.5742440295398993,0.0
0.9745669708532504,0.0
0.0991378923351081,1.0
0.8211722156577304,1.0
0.505698482173369,1.0
0.5216016989280458,1.0
0.5191063447672941,0.0
0.325316597155654,0.0
0.3245527494291458,0.0
0.6318559441396999,1.0
0.0447503444933677,0.0
0.5887955627844221,1.0
0.7246062913431641,0.0
0.3563254453735542,1.0
0.2173498945922296,1.0
0.2133796908285221,0.0
0.0818265656423619,1.0
0.089706582865425,0.0
0.1666785639488033,0.0
0.0191570229855421,0.0
0.2662305421905972,1.0
0.3063987549703923,1.0
0.9952488941416122,1.0
0.9917152208790384,0.0
0.1870404505052143,1.0
0.2130249203837218,1.0
0.4919115680932737,1.0
0.1487742311575963,0.0
0.5040451467138347,1.0
0.3993907769385403,1.0
0.3246206292654522,1.0
0.8226251144925425,1.0
0.8281378894843422,0.0
0.9879167808384144,1.0
0.2230813247722882,1.0
0.8883003692132184,1.0
0.5378531756920576,0.0
0.5914690680236014,1.0
0.8963164438298679,1.0
0.9426560921091393,1.0
0.7268269298486919,1.0
0.3478412055304234,1.0
0.4896730873899768,0.0
0.6150645528418353,1.0
0.8286602517689359,1.0
0.6579603068393354,1.0
0.3654471753135718,0.0
0.4178823480123881,1.0
0.0504232140964845,0.0
0.9242923373485148,0.0
0.0881062056294655,1.0
0.5799399133045832,0.0
0.8716740119574804,1.0
0.4208672792618719,0.0
0.8001444288053186,1.0
0.8038351854969862,0.0
0.0598319701694457,0.0
0.4121453665771816,0.0
0.6910395631161411,0.0
0.4223556051785482,1.0
0.5451748206615047,0.0
0.5944676750024462,0.0
0.1512193831777429,0.0
0.4119828397480989,1.0
0.0284477538793983,1.0
0.1496160181495781,1.0
0.512260168230832,0.0
0.5735948376379681,0.0
0.1462241903080576,0.0
0.7556362269350525,1.0
0.3729877827242554,0.0
0.9206742444123032,0.0
0.3876632725224688,1.0
0.14980091963139,1.0
0.7579875202449482,1.0
0.5678093821714497,0.0
0.386688674004952,0.0
0.355956298870565,1.0
0.1507589594739896,1.0
0.3408330885771554,0.0
0.0293287124551325,0.0
0.5024075796141149,0.0
0.8967469905086761,1.0
0.7953495237097786,1.0
0.0285057319852261,0.0
0.8812828854358933,1.0
0.45232826143969,0.0
0.1908832404293609,0.0
0.7524287689210268,1.0
0.3228712103879804,1.0
0.2533129818235882,1.0
0.1613088631067583,0.0
0.4866268687941885,1.0
0.0933814270656856,0.0
0.7856314232889278,0.0
0.4706788274549164,1.0
0.4469796108856661,1.0
0.0018373021468495,0.0
0.8178835925721293,1.0
0.4928422980713113,0.0
0.4398973980800864,1.0
0.7614020991008619,0.0
0.0628846167980843,1.0
0.3666800696945443,0.0
0.5757428930323198,1.0
0.4605813632929748,1.0
0.181630252311372,0.0
0.2992731156783977,1.0
0.3001972068499185,0.0
0.9919982986102616,1.0
0.3261949272184268,0.0
0.2051744747864415,1.0
0.8226570982130322,1.0
0.4211732983955268,0.0
0.4438667497547743,1.0
0.5488968019368993,0.0
0.5956990225627384,1.0
0.5905651967989745,1.0
0.0344845237797451,0.0
0.8188622087969322,0.0
0.1948447707289431,1.0
0.2923384265718574,1.0
0.1734205163910616,1.0
0.7670941251534723,0.0
0.5836672814436658,1.0
0.7553130950665918,1.0
0.6534108040338003,0.0
0.1041465419401646,0.0
0.3014964829865715,0.0
0.5072710419848536,0.0
0.3049418921939018,0.0
0.2072964112650512,0.0
0.8698340177419587,0.0
0.7478002825419456,0.0
0.3452187172156333,1.0
0.7650297381977703,1.0
0.6275498639391159,1.0
0.003769165437365,0.0
0.3802622452251055,0.0
0.2904837152828094,1.0
0.2179016014384891,1.0
0.2515838756586557,1.0
0.9423901304474062,0.0
0.4863220162924684,0.0
0.8477297812961121,1.0
0.2142099672797055,0.0
0.1743948394603186,0.0
0.8888124832179777,0.0
0.4957100526855205,1.0
0.8951753039275929,0.0
0.0630149263789579,1.0
0.9164596498368452,1.0
0.4154471044095078,1.0
0.1553606785241107,1.0
0.6833964250652502,0.0
0.7969214808805337,0.0
0.0473601030578891,0.0
0.9872232573499315,1.0
0.6970412313530026,1.0
0.3213995862506917,1.0
0.1512838050143892,0.0
0.3925321809945011,1.0
0.2205587587709139,1.0
0.4941585213200871,1.0
0.7819108367686459,0.0
0.6601430877401105,0.0
0.4359376064977564,1.0
0.1189324913898852,0.0
0.957182865831541,0.0
0.2703658445054394,0.0
0.2778301977571958,0.0
0.6455142683452715,1.0
0.7705272428436043,1.0
0.9841799125492288,0.0
0.969190739509098,0.0
0.9137845326121103,1.0
0.435316241393397,0.0
0.1666603546987285,0.0
0.5844805283666514,0.0
0.0172405380252862,1.0
0.1962408528992529,1.0
0.0025127725785699,1.0
0.1805272258222096,0.0
0.4747615562291056,1.0
0.3933251127656497,0.0
0.36929629518057,1.0
0.8309731798475972,0.0
0.6750096663194713,0.0
0.9364567821815768,1.0
0.4453442118237896,0.0
0.2722250774320369,0.0
0.1226732716404302,0.0
0.6720406249726817,0.0
0.8417618854417981,0.0
0.1837308203571513,0.0
0.8787751918649238,1.0
0.5262829318091286,0.0
0.1440703198186529,1.0
0.6428752537377621,0.0
0.520059194141455,0.0
0.0281680670376389,0.0
0.3992442703275232,1.0
0.7848062503245058,0.0
0.5554317832508318,1.0
0.2820369657198229,1.0
0.928666435330102,0.0
0.237772903815767,0.0
0.2527305396489013,0.0
0.3546384229559423,1.0
0.8945610124807346,1.0
0.5076312938834808,1.0
0.682192741184957,1.0
0.9762909679828784,0.0
0.7833144877579223,0.0
0.1725910780377439,1.0
0.7883723454297935,0.0
0.7483537812324809,1.0
0.2326106300690768,1.0
0.3253476015180815,0.0
0.7101431681007149,1.0
0.2383869872210631,0.0
0.2081794152337207,0.0
0.703487403594818,0.0
0.8806180223419169,0.0
0.0750032906776594,1.0
0.4459108816714093,0.0
0.6071855578010904,1.0
0.676290204603642,1.0
0.9962235966212116,0.0
0.682705665146559,0.0
0.620165029209459,0.0
0.9897615484198286,0.0
0.0606541086196235,0.0
0.0744234783554498,0.0
0.5606907907461154,0.0
0.3586638705155084,0.0
0.0966850885698956,1.0
0.3064458239139747,0.0
0.6743678204622433,0.0
0.8806374940770064,1.0
0.0943119456635858,0.0
0.5401524110225819,1.0
0.2961120318452886,0.0
0.6673391829492609,1.0
0.5494592579779594,1.0
0.9267355918755656,0.0
0.0376688303032824,0.0
0.4700414973108032,1.0
0.1927514136643463,1.0
0.5367889072278229,1.0
0.8536006689151977,1.0
0.9113404271861404,0.0
0.3982326837125766,0.0
0.8117999842680528,0.0
0.2805038458226834,1.0
0.006288490458055,0.0
0.8552604563794042,1.0
0.1194008300991534,0.0
0.0175951716541863,0.0
0.3537967025122477,1.0
0.3793801695076509,1.0
0.0772068770832836,0.0
0.8142022145994819,0.0
0.4055940789401498,0.0
0.489928722889569,0.0
0.264620330821707,0.0
0.511512823877676,1.0
0.7667488428391733,1.0
0.9062063859794008,0.0
0.9705561404981554,0.0
0.426726215591696,1.0
0.9900612682434602,1.0
0.294952127052681,0.0
0.0069595093439217,1.0
0.7676345356115318,1.0
0.178426868139252,1.0
0.052440440126942,1.0
0.924033387962812,1.0
0.7918294010330756,1.0
0.102652642447699,1.0
0.776928058486099,0.0
0.8440205951104942,0.0
0.9053252963746472,1.0
0.5437015742580867,1.0
0.703426699285845,0.0
0.7622565308756468,0.0
0.6886529051667758,1.0
0.6468457261805597,0.0
0.5475669319216179,0.0
0.479200084937487,1.0
0.9961527006500404,1.0
0.3375590955495857,0.0
0.0882559694223221,1.0
0.7650543416695409,0.0
0.2138171754820669,0.0
0.5327003758792085,1.0
0.0957890514701106,0.0
0.6192947382237867,0.0
0.9440327610181796,0.0
0.7227202016405603,0.0
0.214527607516562,0.0
0.9711646121829436,1.0
0.3070838872962702,0.0
0.4366177185328226,0.0
0.4981224948439714,1.0
0.9907461833880794,1.0
0.0688777356430233,0.0
0.6967426251578732,0.0
0.3619302775041151,1.0
0.0783120746929851,1.0
0.9350566145114052,0.0
0.5898678844393161,1.0
0.7535348706142619,1.0
0.2403794175647415,0.0
0.7615581434037373,0.0
0.8284956454664434,0.0
0.4308318712714377,1.0
0.5719652397851639,0.0
0.971899134575176,0.0
0.8467506611218699,1.0
0.4448531603188399,1.0
0.6645867556836239,1.0
0.7842497093685643,0.0
0.0243131684175048,1.0
0.5883754853771036,1.0
0.984555777403984,0.0
0.9472061484391112,0.0
0.8324607770064849,0.0
0.1062020923061571,1.0
0.994069040693277,0.0
0.6095485959752809,0.0
0.2229014520998738,1.0
0.6742820188431168,0.0
0.8565450182133026,0.0
0.1123160326369203,0.0
0.9164622710668396,1.0
0.9202285771318168,0.0
0.0134482696167971,0.0
0.9003425306794792,0.0
0.9468434006784162,0.0
0.0376767406864546,1.0
0.2941627036385366,1.0
0.3731074070033029,1.0
0.3488892923947195,0.0
0.759020344886884,0.0
0.3581036904119755,0.0
0.9566047275797332,1.0
0.9950202558954936,1.0
0.3168162609337057,1.0
0.5088067040747071,1.0
0.5577139718889902,1.0
0.5794119290438682,0.0
0.3742089434987657,0.0
0.16598416675064,0.0
0.0545462376293799,0.0
0.1063366708260108,0.0
0.9013146899574292,0.0
0.2803707717840613,1.0
0.0768096718111134,0.0
0.6235407662770264,0.0
