Population Density,Flood Occurred
0.3314226176238642,0.0
0.9449032622551448,0.0
0.8322744314253679,0.0
0.5303380538968704,0.0
0.93520866924411,0.0
0.1558823903532491,0.0
0.0962048989170965,0.0
0.3845739002472197,0.0
0.990994760451796,0.0
0.9037526272050403,0.0
0.2217515167062926,0.0
0.9300733320173497,0.0
0.6310774381819734,0.0
0.3090280209340284,0.0
0.8172949189133946,0.0
0.8567496598338438,0.0
0.0002763579502701,1.0
0.1345140796370858,0.0
0.7494150555449057,0.0
0.6120739464105053,1.0
0.2611900460535769,0.0
0.2744994237691625,0.0
0.1108662052441335,1.0
0.4272275819645398,1.0
0.0611613539514532,0.0
0.6836781010071806,0.0
0.2452140327120887,0.0
0.8812079479669559,0.0
0.0947423192591569,1.0
0.6920251287159038,0.0
0.870646299874447,0.0
0.7040584059593512,1.0
0.9262568756213636,0.0
0.3284262801434556,0.0
0.1350155300831911,0.0
0.3494636218534053,0.0
0.5961083593046341,1.0
0.945834833947622,1.0
0.2953886143890257,1.0
0.685381935756089,1.0
0.1003992760878785,1.0
0.2679867724280655,1.0
0.1595975273811012,0.0
0.47854818858651,0.0
0.9368490161943628,1.0
0.91518431909732,0.0
0.4270323862963018,1.0
0.8576641237726887,1.0
0.43138195936241,1.0
0.4089516399881129,0.0
0.8845503556705143,0.0
0.0303699952030269,0.0
0.8807605816988705,0.0
0.8347080345110827,0.0
0.200749936407599,0.0
0.4062593503814309,1.0
0.8513954105851973,0.0
0.5580096890989209,0.0
0.72845380604679,1.0
0.1559822114443608,1.0
0.4738236972763485,0.0
0.5110528071884984,0.0
0.0946729099413464,1.0
0.3247806748702029,1.0
0.7339886748389302,1.0
0.1698685980453643,0.0
0.6213808347797506,0.0
0.0747175141561067,0.0
0.0771541699524867,1.0
0.6946784670925613,1.0
0.9926790593728874,1.0
0.3634867660951937,0.0
0.6156824228715981,1.0
0.6191474330188366,1.0
0.1754695066657662,1.0
0.9405115154153147,1.0
0.5276757808693855,1.0
0.3907180474135507,0.0
0.1345752019662709,1.0
0.5622714317770935,1.0
0.902596417450757,0.0
0.5102629134619784,1.0
0.1231054809947305,0.0
0.2773849284681776,0.0
0.9876939662447168,0.0
0.4012419904244048,0.0
0.9851841048846894,1.0
0.5456776473420444,1.0
0.7101377997576609,0.0
0.2203476885526203,1.0
0.98735239497348,1.0
0.0083688999810583,1.0
0.8566886313061168,0.0
0.688540851234666,1.0
0.6591812251419731,1.0
0.3151521961268332,1.0
0.1858832212394566,1.0
0.6237541599233034,0.0
0.9152781809905473,1.0
0.2503511949702163,0.0
0.8063710989886669,1.0
0.088285154276833,0.0
0.2428688256626281,0.0
0.0549932542619669,1.0
0.3820751816324952,1.0
0.6962476965494181,1.0
0.4956953554922684,0.0
0.5377880550469892,1.0
0.5749099401824095,0.0
0.2231819877139752,1.0
0.3333827739968387,1.0
0.4547943939959775,1.0
0.5736861889127407,0.0
0.8471053817090926,0.0
0.4617637925749363,0.0
0.7689563949316425,1.0
0.1176103175660512,1.0
0.1295892961860501,1.0
0.2880436784945017,1.0
0.3180626075957435,0.0
0.6262305888140242,0.0
0.2191605436969436,0.0
0.1411498108877713,0.0
0.6458890977251084,0.0
0.9973898585351416,1.0
0.9921372624615452,1.0
0.922094914401972,0.0
0.0618595660860098,0.0
0.7642920769803994,1.0
0.3840608342203594,0.0
0.8222439836625312,1.0
0.0481618741871742,1.0
0.836973004929665,0.0
0.6197760135741264,0.0
0.0799885716473475,1.0
0.9585125442942646,1.0
0.8725426252853445,0.0
0.6890512798865978,0.0
0.3690843001493671,0.0
0.5096177486522473,1.0
0.0270742595751159,0.0
0.6718392937367602,0.0
0.9554539421428848,0.0
0.2184705986410327,1.0
0.4074224110880967,0.0
0.8619141649684969,1.0
0.0659377503419155,1.0
0.319858208587205,0.0
0.94156123063145,0.0
0.7690083812829206,0.0
0.0807170669684478,1.0
0.4643749794486065,0.0
0.5124674612707292,0.0
0.7404245735191682,0.0
0.2142174361101358,1.0
0.2354129208913424,1.0
0.8527189009476657,1.0
0.2242667426733728,1.0
0.4474723232965196,1.0
0.6951117068865333,1.0
0.5248230954597377,1.0
0.9154131970381028,1.0
0.5110814410741233,1.0
0.2073602152025306,1.0
0.8316700603229509,0.0
0.7788266243032896,1.0
0.202068851901544,0.0
0.7711693400133285,1.0
0.3221339271076076,0.0
0.5652444758581251,1.0
0.9709651985440688,0.0
0.0440715657625096,0.0
0.1705108249383009,1.0
0.6060609646764293,1.0
0.0498728896266416,0.0
0.1097824098410403,0.0
0.6129510418584742,1.0
0.841498293048402,0.0
0.5456777143199198,1.0
0.1865908092368245,1.0
0.1312009829685361,0.0
0.8206605544169374,1.0
0.9027991361363784,1.0
0.754693057229167,1.0
0.2193523937586137,1.0
0.351919445509141,0.0
0.4306622186324021,0.0
0.1240439776445041,1.0
0.253259927362876,1.0
0.7266250004503608,1.0
0.7823989238201197,1.0
0.182265914310358,1.0
0.3264931462660025,0.0
0.4942716915082654,0.0
0.1749067591515162,1.0
0.8631920271061108,1.0
0.302421075334996,0.0
0.2477397692811533,0.0
0.8936074833646321,0.0
0.6736118662805222,0.0
0.512403176857904,0.0
0.1070591299818515,0.0
0.1451289068110298,1.0
0.2236717119124458,1.0
0.2183807781143913,0.0
0.8870651188047636,0.0
0.9419098482289756,1.0
0.4167957910956715,1.0
0.2004457747579527,1.0
0.2735524498881118,1.0
0.0232073934768265,0.0
0.214919995223923,1.0
0.0152838839865622,0.0
0.9618354387563705,0.0
0.6236060022202192,0.0
0.6741015111337674,1.0
0.0821447111647677,0.0
0.4609199429879265,1.0
0.4316041246483492,0.0
0.8366296740905405,0.0
0.7794262039437436,0.0
0.4153325774727729,0.0
0.7277065266799312,0.0
0.0865700541903813,0.0
0.2534556402156827,0.0
0.1700337861543958,0.0
0.725449781639717,0.0
0.8831149905416413,0.0
0.6186476714865973,1.0
0.6650163639694587,1.0
0.5909429856971756,1.0
0.5905094099371837,1.0
0.2117028033029605,1.0
0.0181289267998625,1.0
0.1920962995401086,0.0
0.3189197666958413,0.0
0.4001619573053444,0.0
0.7213398818215389,1.0
0.0153423554241041,1.0
0.5795764982272893,1.0
0.294319288881879,1.0
0.1799408740805791,0.0
0.2838452365944321,1.0
0.3665989859790848,0.0
0.8502813465703014,1.0
0.2506109491639143,0.0
0.5276757110804606,1.0
0.736651157971825,0.0
0.9272249110627976,1.0
0.0329047163544917,0.0
0.7763143610739338,1.0
0.2450144810286089,1.0
0.8394025174741291,0.0
0.1474233986001182,1.0
0.6693076060953966,0.0
0.7390548159424353,0.0
0.5199968389991905,0.0
0.3443307414817747,0.0
0.1571994838141366,1.0
0.1047408922682994,0.0
0.755653049059938,1.0
0.0598643764863635,1.0
0.5825679272034189,0.0
0.0287005760042055,0.0
0.4608099481244296,0.0
0.1381565318691287,0.0
0.6506486490945407,0.0
0.2449119572022699,0.0
0.3502997333990953,0.0
0.7602105403760252,0.0
0.6036198825061746,1.0
0.7232087054854024,0.0
0.6964214771530752,0.0
0.8901850758643931,0.0
0.7805318285760136,1.0
0.7316063913348408,0.0
0.0675884258614421,1.0
0.1153551357927959,0.0
0.5428132219111872,0.0
0.3316349270888418,0.0
0.5109245594172422,0.0
0.7288757751704835,0.0
0.3250471615457235,0.0
0.8629402121002968,1.0
0.4291803149313746,1.0
0.3306932728544008,0.0
0.5122392338358965,0.0
0.5124485280309896,0.0
0.8585786704150575,1.0
0.1909793502577933,0.0
0.5187007717217662,1.0
0.8114290845251249,1.0
0.6680599547248504,0.0
0.5564903178377621,0.0
0.8497377866023111,0.0
0.7733215202870223,0.0
0.0628482300001583,0.0
0.4481249952715214,0.0
0.7041652246473709,0.0
0.6396775060984935,1.0
0.3377611532373718,0.0
0.4387644491518592,1.0
0.5073871329337422,0.0
0.4283493076006602,1.0
0.7417181636416232,1.0
0.4920059890432983,1.0
0.7976839490589615,0.0
0.4528836914343149,1.0
0.0415628838504008,1.0
0.8592617030190735,0.0
0.7336793772651934,0.0
0.1719090150936463,1.0
0.3413430742749674,0.0
0.0644408875531945,1.0
0.4807571978388652,0.0
0.4567703042926487,1.0
0.1807553722610911,0.0
0.185167046715661,1.0
0.2447137917914927,1.0
0.709190231385918,0.0
0.3272064145734223,0.0
0.5799597834074763,0.0
0.2395999558817456,1.0
0.8604134049424645,0.0
0.6942491789183419,1.0
0.9881892109635796,1.0
0.868087155922013,1.0
0.1347057227919295,1.0
0.706370015435892,1.0
0.285250552808159,0.0
0.5946119672024186,1.0
0.6474439733858522,1.0
0.753122039886781,0.0
0.5083632100279168,0.0
0.3734759234959627,1.0
0.9453188910016584,1.0
0.3350559200782054,0.0
0.2929593367462879,1.0
0.3131010773515774,1.0
0.8244892971016183,1.0
0.6347447402628956,0.0
0.1840598452396661,1.0
0.1949838075584166,0.0
0.1116729726849943,1.0
0.4194313495160456,1.0
0.4765296545096568,1.0
0.3505916524783495,1.0
0.3930052368472492,1.0
0.6102674378674592,1.0
0.5471467540583076,0.0
0.4386701408024774,1.0
0.4962974781686508,1.0
0.7926616215670386,0.0
0.5160077587560964,1.0
0.957839944290488,0.0
0.5524478296709092,1.0
0.3269917953010784,1.0
0.9436559162109728,1.0
0.0978856253140164,0.0
0.8733859373196755,1.0
0.1219642052937752,1.0
0.6422708303621392,0.0
0.888631748300567,1.0
0.1060237427022318,0.0
0.999630735394806,1.0
0.4818099195033108,0.0
0.4904011968709532,0.0
0.342737932563293,1.0
0.3949262016294135,0.0
0.4551242762631571,0.0
0.179042195302502,1.0
0.486102689727304,1.0
0.5968245155499229,0.0
0.0253204944305221,0.0
0.7449127370440329,0.0
0.5611228311819745,0.0
0.1094455443592355,0.0
0.8427193152982666,0.0
0.4966991182332916,0.0
0.4253320419701551,0.0
0.3830466631400055,0.0
0.7847758753406822,0.0
0.0807733642630932,1.0
0.7054324907468126,0.0
0.6370970695321851,0.0
0.423287328733251,1.0
0.9514413678133228,0.0
0.5506632430270539,0.0
0.5957367725744234,0.0
0.7631202300974502,1.0
0.6252963105813829,0.0
0.8429167849288869,0.0
0.2287839899240964,0.0
0.7857643432441888,1.0
0.0633739411251016,1.0
0.6832323255659956,1.0
0.9854715259336616,0.0
0.6873762437805084,1.0
0.3294925550694595,1.0
0.5064604637656915,0.0
0.9928994203182148,0.0
0.4788271204956604,0.0
0.7877998721917009,1.0
0.1821474173575274,1.0
0.8408864443123727,1.0
0.1761747484209968,0.0
0.9937240220039468,1.0
0.1076044616476269,0.0
0.3815228282785987,1.0
0.7023669901769185,0.0
0.7451405481505375,0.0
0.3061866652481929,0.0
0.5980619912810395,1.0
0.0848495302303338,1.0
0.0355675824261624,0.0
0.1372604691564324,1.0
0.3967797131004252,1.0
0.4886273395796306,1.0
0.0988899029571062,1.0
0.4395823867130656,0.0
0.910588352040531,1.0
0.594230266404411,0.0
0.3078445101049215,0.0
0.1879644662814713,1.0
0.512384846844117,0.0
0.2398087780394035,1.0
0.942647485016592,0.0
0.3273175418738843,1.0
0.0448877072418732,1.0
0.783602066782116,1.0
0.7914318731049701,1.0
0.8902187975056712,0.0
0.8192292958131948,0.0
0.2969243602537781,1.0
0.7619918511455479,1.0
0.8583104149134382,0.0
0.8455271598442986,0.0
0.4545513225186725,1.0
0.7026155644876336,0.0
0.929668406413502,0.0
0.625529540308032,0.0
0.321478377789289,1.0
0.0805568024869152,0.0
0.1116587084632964,0.0
0.480322871046526,1.0
0.6048558763240294,1.0
0.1789464038512393,0.0
0.1874591478551188,1.0
0.11596456406363,0.0
0.3182411313558221,1.0
0.5790152129986732,0.0
0.6856599396322427,0.0
0.9108119287058818,1.0
0.5966127095057949,0.0
0.230956319283951,1.0
0.7273720312718528,0.0
0.8932288212283969,1.0
0.2096291634725444,1.0
0.7735333951237621,0.0
0.8069247079366996,1.0
0.3062479374447868,0.0
0.5000804515796603,0.0
0.4150998106838646,1.0
0.2502872178358832,1.0
0.5153885758442673,0.0
0.874558336384712,1.0
0.0709881980894455,1.0
0.911499795037375,0.0
0.0550767946446554,1.0
0.446045082623175,1.0
0.0263981600588782,0.0
0.7228813448106406,0.0
0.112739378931042,0.0
0.8352788970095868,1.0
0.8983185522173872,0.0
0.4030899413733922,1.0
0.986006417104916,1.0
0.3972684937728842,0.0
0.4572917623013309,1.0
0.4193582307944634,1.0
0.5445899670969228,0.0
0.919692201920336,0.0
0.1076782811628941,0.0
0.39434918770255,0.0
0.3565745832492025,0.0
0.0997114785116306,0.0
0.7758639585605804,0.0
0.1383235262752227,1.0
0.0465710525198941,0.0
0.9736747104303768,1.0
0.6972680963234251,0.0
0.7297266428707271,1.0
0.5749931887545533,1.0
0.1711664657918463,0.0
0.5339541815291421,0.0
0.7767408768944136,1.0
0.7084774433522224,1.0
0.6417726422096592,1.0
0.0820785892036055,0.0
0.6475524364111908,0.0
0.0669701438132143,0.0
0.9177459392494308,1.0
0.8542631240104284,0.0
0.0231472028084101,1.0
0.2136726702502538,0.0
0.5691867335173102,1.0
0.0446793779349733,0.0
0.9097812044571262,1.0
0.8987555803223362,1.0
0.1688952563718572,1.0
0.9205928024698284,0.0
0.7030499967119438,0.0
0.4618383863464452,1.0
0.4592324721801808,1.0
0.3147326723869174,0.0
0.5857040528243354,0.0
0.6016374422871176,1.0
0.1699895312137379,0.0
0.4837834297922868,0.0
0.1101658771962902,0.0
0.7730615991775882,1.0
0.7951954167178014,1.0
0.8556116487303345,1.0
0.045064556533024,0.0
0.6662631913655669,0.0
0.8758977186385383,1.0
0.3351763954218898,0.0
0.7923082937749494,0.0
0.0054849017634878,0.0
0.6652592328141724,1.0
0.2405324901344329,1.0
0.0779812258584562,1.0
0.5001408833113824,1.0
0.3664484816831182,0.0
0.5965965278362345,1.0
0.85620882139207,1.0
0.3919351442309957,1.0
0.9267900637378464,1.0
0.2683415012456997,0.0
0.7779349030016673,0.0
0.6406194414540763,1.0
0.5151637350169498,0.0
0.4492089984215202,0.0
0.913670973427378,0.0
0.6483462083557793,1.0
0.3610246658612975,0.0
0.5521574001191171,0.0
0.5511906430316539,1.0
0.877036848139579,0.0
0.0413574465800491,0.0
0.4407023168980333,0.0
0.5100576678076902,1.0
0.1517793637533591,0.0
0.0005540557279362,1.0
0.0019077701814109,1.0
0.984440930045974,0.0
0.0756974610066271,0.0
0.0900271811475227,0.0
0.1240788090108982,0.0
0.9888323426668152,0.0
0.7446469220473153,1.0
0.4085712380693138,0.0
0.987122825141589,0.0
0.5603138941711444,0.0
0.807041570806537,1.0
0.0753805011876551,1.0
0.939389545329207,0.0
0.9525885383059004,0.0
0.8635826839416366,0.0
0.1608630772425924,1.0
0.0030611089477921,1.0
0.8985348984500522,1.0
0.3069871631082761,1.0
0.3629035319336472,0.0
0.4702385283499267,0.0
0.3175154727126975,0.0
0.5947452091809612,1.0
0.4033214325831522,0.0
0.7317425638539988,1.0
0.0316867932402924,0.0
0.2048940428072157,1.0
0.9147418926396014,1.0
0.0450405676246944,0.0
0.4773915003759016,1.0
0.181230714268937,0.0
0.778908322347593,0.0
0.5196455795724924,0.0
0.7187036303549108,1.0
0.82951667177484,1.0
0.7510953957780934,1.0
0.4090494054550117,0.0
0.455022419393483,1.0
0.6549806477477442,1.0
0.7481648424361526,1.0
0.372029367434603,0.0
0.7782145341775643,1.0
0.0047043046741058,1.0
0.9121459777918852,1.0
0.595718411458038,1.0
0.5655625250857118,0.0
0.5611215016312897,1.0
0.0396999082818197,1.0
0.9494854778206628,1.0
0.7641263271209372,0.0
0.7157645470991898,1.0
0.7011097159522497,1.0
0.5435820898788088,1.0
0.6226452882663452,1.0
0.9244708943839814,1.0
0.3604114181636262,0.0
0.5976359546089142,1.0
0.3902730439293348,1.0
0.11854800908455,1.0
0.1443272458064062,0.0
0.0644318935188148,1.0
0.3898473364471279,0.0
0.3490803045456572,0.0
0.1235789568338389,1.0
0.4490019346513755,0.0
0.2128735512814448,1.0
0.1010078441340852,0.0
0.3217970574973001,1.0
0.6742383976886628,0.0
0.0370310231631131,0.0
0.6860955592853029,0.0
0.1425283432348432,0.0
0.9087093575888824,1.0
0.0973563087111425,0.0
0.1912181730981631,0.0
0.2274670400521848,0.0
0.6634743305172501,1.0
0.8111436432617745,1.0
0.529476919201562,1.0
0.7441619741529052,0.0
0.8875129505022941,0.0
0.6105924074935728,0.0
0.3103162178351348,1.0
0.1529223756053533,0.0
0.5886657708345409,0.0
0.8364697234560727,1.0
0.1901968316188131,1.0
0.9995610838110268,1.0
0.1269069082973894,0.0
0.0388751862725303,0.0
0.6859196802912415,1.0
0.3649409320928626,1.0
0.6704141837037702,0.0
0.1808277888228199,0.0
0.1866130137811177,0.0
0.5022729036623099,1.0
0.9453368371742664,1.0
0.3752892781650992,0.0
0.0726960458262425,1.0
0.7371945228126868,0.0
0.9222834356384904,0.0
0.3630894236350561,1.0
0.4569833470483262,1.0
0.9515295359519276,1.0
0.7480464647413575,0.0
0.6691095674432217,1.0
0.1282907632457698,0.0
0.5812685627958627,0.0
0.8600954719526673,1.0
0.7265152741718972,1.0
0.1159683018922887,0.0
0.6712879992107227,1.0
0.8048200648688445,0.0
0.3815486746080865,1.0
0.7541004231093614,0.0
0.7122436181351157,1.0
0.3323522479201147,0.0
0.7422891899490044,1.0
0.6396004477377956,1.0
0.3118833343111223,0.0
0.5360470479055791,1.0
0.4567999718934661,0.0
0.0503384482541921,1.0
0.6829689263625375,0.0
0.1361854762398825,1.0
0.2421108522202254,1.0
0.9583170889500464,0.0
0.2305928359493294,1.0
0.3917548129570698,0.0
0.9599833023466636,1.0
0.7502970821593082,1.0
0.6805036787198694,0.0
0.8208671332887223,0.0
0.0591752565570307,1.0
0.8871876398307189,1.0
0.2520878401308832,1.0
0.1534049392036557,0.0
0.8295405661143804,1.0
0.2802442474738089,1.0
0.2384051532212391,0.0
0.790887646902554,0.0
0.0555135521593713,0.0
0.0759601707623046,0.0
0.8130150864539643,0.0
0.4187750444508158,0.0
0.8464081309384963,0.0
0.789363121368937,0.0
0.5575506292154769,1.0
0.7495579414715655,1.0
0.1430141998357307,1.0
0.1902153038266817,0.0
0.8426635367322521,0.0
0.3411506775926449,1.0
0.0047266740064799,1.0
0.9534186282771984,1.0
0.7118162607090126,0.0
0.8454174125207852,0.0
0.9128024613013174,1.0
0.6312015875977071,0.0
0.503011990170257,0.0
0.1506400197128075,0.0
0.1883481305103112,1.0
0.4505301288269727,0.0
0.0664862188578731,1.0
0.7867619868902803,1.0
0.5583745397740029,1.0
0.9260983685928714,1.0
0.6246910421944537,0.0
0.9722635290050252,0.0
0.278606976735357,0.0
0.34979349072548,1.0
0.4232255426740749,1.0
0.2952009062863298,1.0
0.795674181167866,0.0
0.5334636822242634,1.0
0.4550293439290684,1.0
0.4562738425827333,1.0
0.8144616693721874,0.0
0.2408714399920063,0.0
0.3207945289762029,1.0
0.9296131546610316,0.0
0.3971547739030988,0.0
0.995733175258088,0.0
0.437262198257486,0.0
0.4224708525936774,1.0
0.5933919588529236,1.0
0.8467148416331208,0.0
0.7192760131727399,0.0
0.7616579679932255,1.0
0.9769614519716648,0.0
0.796356722878087,0.0
0.467155096320087,0.0
0.6566578700828328,1.0
0.8305080343176572,1.0
0.169297414412453,1.0
0.3474906225618677,0.0
0.6047370494109136,1.0
0.3799471464728799,0.0
0.0538800180794382,1.0
0.9403762677186164,0.0
0.5397928307697375,0.0
0.6346712929986729,1.0
0.7194381334153069,0.0
0.0361601950166398,0.0
0.1816419628584109,0.0
0.9035490119544604,0.0
0.7872419754293474,0.0
0.0658675991629904,0.0
0.7876989965704521,1.0
0.8998255134332044,0.0
0.1668709831333088,1.0
0.0624317366077286,0.0
0.8630701001503749,0.0
0.6007447666719574,0.0
0.99007581588037,1.0
0.7052517920340049,0.0
0.5110205758069454,1.0
0.2454306522934973,1.0
0.6997620298429557,0.0
0.0766738502892145,0.0
0.4155621661107675,0.0
0.3465399132352437,1.0
0.6028870256274452,1.0
0.2217935162873057,1.0
0.1627520646478295,1.0
0.1493751911775077,0.0
0.310398515879157,0.0
0.8635088142737474,1.0
0.3971184144994135,0.0
0.891325353023852,1.0
0.747379292452975,1.0
0.7154031953992189,0.0
0.7679878886554241,1.0
0.5037379824850892,0.0
0.2689218609920026,0.0
0.1784672988513074,0.0
0.4968443608494398,0.0
0.3754506438782403,1.0
0.657808868408014,0.0
0.3489876852625716,1.0
0.0569362203610056,1.0
0.3791110184839602,0.0
0.8845143650141759,0.0
0.7063155237738019,0.0
0.3858688218360011,0.0
0.210325294510477,0.0
0.5661476033898037,0.0
0.9353128529878992,0.0
0.5801015148573679,0.0
0.889433242257419,1.0
0.7056251906449919,0.0
0.1199971408641849,0.0
0.702898529974282,1.0
0.6061713695032284,0.0
0.3603683236944722,1.0
0.953615462637691,0.0
0.3296302255001155,1.0
0.0840102440715407,1.0
0.2474900903650735,0.0
0.4362472017349963,0.0
0.8898802584598514,1.0
0.0284939347047685,1.0
0.7974043228148834,1.0
0.2765908886005213,1.0
0.6024192170530501,0.0
0.3784119718342538,0.0
0.2636736511094767,0.0
0.5073501872317744,1.0
0.3743632017573877,0.0
0.3931424396705423,1.0
0.1608613047703624,0.0
0.1419876009243846,0.0
0.261051332241703,1.0
0.5883825199386169,1.0
0.2328549623929982,0.0
0.7733505670804137,0.0
0.8146425975697832,0.0
0.1613337231705854,0.0
0.9761603627496428,0.0
0.2662709168152637,1.0
0.0725582898491427,1.0
0.4382947311589046,0.0
0.1814042126665375,0.0
0.7844223110664983,1.0
0.1147880624550736,1.0
0.4835317069044724,0.0
0.0834724168484399,1.0
0.8987637338522855,1.0
0.308468947337163,1.0
0.6167536161190345,1.0
0.7294337813714524,1.0
0.031871206518303,1.0
0.3814037029475476,1.0
0.2831245203672511,0.0
0.5460448598093934,0.0
0.7709827986281614,1.0
0.1304000110631269,1.0
0.4750863016138425,0.0
0.1301389282316821,0.0
0.7899904754537338,1.0
0.7850315532071777,0.0
0.330589276532811,0.0
0.3279236198567801,1.0
0.5991966949687797,1.0
0.9973624861878236,0.0
0.9805969132972048,1.0
0.3155415002191865,0.0
0.8296142347952477,0.0
0.3153510100428108,1.0
0.5113850588921037,0.0
0.0314951699723425,0.0
0.9404830259386824,0.0
0.734745297180368,0.0
0.8654056925550128,0.0
0.5578732342211179,1.0
0.065248655614403,0.0
0.4390699750619995,0.0
0.3672396516583105,1.0
0.5152481917216478,1.0
0.2100620193767006,0.0
0.4515607573180124,0.0
0.0291982719501721,1.0
0.1489215365308524,1.0
0.8714959037984188,0.0
0.3778261581117488,1.0
0.4289402336240476,1.0
0.3571223539893343,0.0
0.6206382524732871,0.0
0.0047053606570276,0.0
0.9484609218584904,1.0
0.5541543013822985,0.0
0.3808569778351903,0.0
0.863360778548243,1.0
0.4965393123592421,1.0
0.0927160314764777,1.0
0.91289850889026,0.0
0.3864820809677476,1.0
0.5718808082559538,1.0
0.9444614504561069,0.0
0.2949774745292196,0.0
0.1778247518087324,0.0
0.8654146275011958,1.0
0.5219589554727038,0.0
0.6951397363570039,0.0
0.1104489558040481,1.0
0.6962245495468242,0.0
0.5740298703107127,0.0
0.3276652527096172,0.0
0.8496512860542647,1.0
0.4604714694666794,0.0
0.4086675145794108,0.0
0.1832298085645295,0.0
0.2544904660121239,0.0
0.2731063379236216,1.0
0.4056949001079856,1.0
0.5007676148766401,1.0
0.990373452296044,0.0
0.5449495175942399,0.0
0.4670605744085838,0.0
0.639698859211005,1.0
0.7555762624779697,1.0
0.9794711879139224,1.0
0.9981779297320024,1.0
0.8609331092803318,1.0
0.0423270468158813,0.0
0.0417101253943658,0.0
0.3229831321164219,0.0
0.8679129128156919,0.0
0.7613547876721262,0.0
0.6293013152512101,0.0
0.1926290485541713,1.0
0.9715415283115786,0.0
0.898661443255663,0.0
0.9133678819345848,1.0
0.5076765831571584,0.0
