Latitude,Flood Occurred
0.8973624151712115,1.0
0.8873356319958378,0.0
0.7800932284538348,0.0
0.6422087960401616,1.0
0.0841530679991923,0.0
0.1616646025033228,1.0
0.8988067683298903,1.0
0.6065957406793859,1.0
0.0091881178138755,0.0
0.1014897421843908,0.0
0.6636852322386685,0.0
0.0050514340178181,0.0
0.1608436985120644,0.0
0.5488835052128516,0.0
0.6920870098515819,1.0
0.6521413291705066,0.0
0.2243236172052914,0.0
0.7123769979811458,1.0
0.2373072119181095,1.0
0.3254837430832306,0.0
0.7466992711774905,0.0
0.6498122840655998,1.0
0.8494614846849088,1.0
0.6577946238190504,1.0
0.568464075114834,0.0
0.0936906745210622,0.0
0.3678122909455165,0.0
0.2652687117065948,1.0
0.2440497498467489,1.0
0.9732850282939816,1.0
0.3932016760537928,0.0
0.8922972214239517,1.0
0.6313125728133478,1.0
0.7950333779661605,1.0
0.5027732543143565,1.0
0.5770618838302034,1.0
0.492650879439838,0.0
0.1952887604136147,1.0
0.7226529126180796,1.0
0.2808432847901115,0.0
0.0243114783139721,1.0
0.6456504575089036,0.0
0.1771511202552697,0.0
0.9407234860556536,0.0
0.9541974395284856,0.0
0.9151217660039462,1.0
0.3702559064703374,1.0
0.0154495233380807,0.0
0.9285798945424616,1.0
0.4282984167938203,1.0
0.9669274236944168,1.0
0.963891689351072,0.0
0.8532486429366949,1.0
0.2945238359737673,1.0
0.3851993276068512,1.0
0.8513753082979888,1.0
0.3170035572323484,0.0
0.1695309474971334,1.0
0.5569533505282012,0.0
0.9364184103371368,1.0
0.6962228246040427,0.0
0.5702171572073148,0.0
0.097193430138926,1.0
0.615176430111038,1.0
0.9903333351911427,1.0
0.1401135684716056,0.0
0.5184704279371222,1.0
0.8776194234677414,0.0
0.7409748010400184,1.0
0.6972090588392025,1.0
0.7026790097858607,1.0
0.3595852206641708,0.0
0.2936665361555609,0.0
0.8095875082565491,0.0
0.8103399686515796,1.0
0.867315641204917,1.0
0.9134974508539012,1.0
0.5114811198470482,1.0
0.5016521263279339,0.0
0.7985182778175677,0.0
0.650143413135338,0.0
0.7021616509728982,0.0
0.7960150324292014,0.0
0.8902554078498865,1.0
0.3380829054437773,1.0
0.375681753844903,0.0
0.0939979368571264,0.0
0.5784385448853248,1.0
0.0359412043706188,0.0
0.4657232880791148,1.0
0.5427925600506531,1.0
0.2866138708074841,0.0
0.5909953556767107,0.0
0.0304975802971955,1.0
0.0373475327294417,1.0
0.8228308064570904,0.0
0.3602849165393059,0.0
0.1270862363532766,0.0
0.5223851864163439,1.0
0.7702083299155241,0.0
0.2158728510419373,0.0
0.6230619972837805,0.0
0.0853609230607601,1.0
0.051685279894057,0.0
0.53149923710942,1.0
0.5407824560600606,1.0
0.6376056982506911,0.0
0.7262932011838111,0.0
0.9761273885484674,0.0
0.5164405271619664,1.0
0.3230397994399447,0.0
0.7954083794291967,0.0
0.2709002507424325,0.0
0.4390888611570205,1.0
0.0784678131005265,1.0
0.0253465595719832,1.0
0.96291984125385,1.0
0.8362143005412226,1.0
0.6961672176764736,1.0
0.4090615579954999,1.0
0.1733336387265876,1.0
0.1564714044796741,1.0
0.2503048433887485,1.0
0.5493765254813484,0.0
0.7147944099596493,1.0
0.6603798681986744,0.0
0.2800045727461737,1.0
0.9551344186248444,0.0
0.738102255563894,1.0
0.5545054209842861,0.0
0.6118889832635153,0.0
0.4197118067717978,1.0
0.2477921961038231,1.0
0.356065713496179,0.0
0.7580573153511883,0.0
0.0143860828284344,1.0
0.1160951332474905,0.0
0.0460045308258596,1.0
0.0407291403615453,1.0
0.8557004922295626,0.0
0.7038531303249738,1.0
0.4743016207332506,1.0
0.0978512904047293,1.0
0.4917487955599038,1.0
0.4735993559877144,0.0
0.1732411613809806,0.0
0.433967584231268,1.0
0.3986102757043056,1.0
0.6160195493086429,1.0
0.6352687606505178,1.0
0.0453056931447999,1.0
0.3747111305055673,0.0
0.6260323103366058,0.0
0.5032725665678157,1.0
0.8567300520577973,1.0
0.6588756809267876,0.0
0.1629706994323109,0.0
0.0705778598164307,0.0
0.6425965420745836,0.0
0.026507467960483,0.0
0.5859361891811472,0.0
0.9404950759839364,1.0
0.5756317566774443,1.0
0.3882724285847261,0.0
0.6434657378206795,0.0
0.4583760006187545,1.0
0.5457655886148565,1.0
0.941730006357451,1.0
0.3862045322971475,1.0
0.9614615617218452,0.0
0.9056052202417872,1.0
0.1958370685863426,0.0
0.0693700582440416,0.0
0.1007959967613615,0.0
0.0182155455647206,1.0
0.0944590933344214,0.0
0.6831959719526817,1.0
0.0711979431568397,0.0
0.3190577862340075,0.0
0.8451121066106163,0.0
0.0232671406233022,0.0
0.8146963371658235,0.0
0.2819260154037375,0.0
0.1181879355654748,0.0
0.6969304012935037,0.0
0.6291161479316836,0.0
0.8777183941604092,0.0
0.7352755517299991,1.0
0.803705554094997,1.0
0.2821058660708104,1.0
0.1774800813298243,1.0
0.7508238301617436,1.0
0.807060349157898,1.0
0.9907847597889908,0.0
0.4127273680995806,0.0
0.3721158387561039,0.0
0.7766296251722982,1.0
0.3408921146445234,1.0
0.9310193746714638,1.0
0.858653528140342,1.0
0.4291085339947667,0.0
0.7510802216816105,1.0
0.7547531076617545,0.0
0.103142554017286,1.0
0.9028066622970852,0.0
0.505389302674441,1.0
0.8266888460201521,0.0
0.3201320727697064,1.0
0.8957749170515552,0.0
0.3893044844970396,1.0
0.010829200092502,1.0
0.9056365639188204,0.0
0.0913018812659282,1.0
0.3193958929209996,0.0
0.9503296926081362,0.0
0.9508750328038924,0.0
0.5735948681581097,0.0
0.6320113644036868,1.0
0.4485657482693636,0.0
0.2932853515355411,1.0
0.328749550315371,1.0
0.6727045705455913,0.0
0.7525841254175449,0.0
0.7918001677111236,0.0
0.7898386901810124,0.0
0.0912212838359461,0.0
0.4945540497823056,0.0
0.057564046873072,0.0
0.5496788319654216,0.0
0.4416486943170783,1.0
0.8879535721396127,0.0
0.3510065602008606,0.0
0.1170898015623394,0.0
0.1430220902812619,1.0
0.7617229141490998,0.0
0.6183882108679196,1.0
0.1011407728576129,0.0
0.0841198993688416,0.0
0.7011636117892498,0.0
0.0727727639974523,0.0
0.82209008734491,0.0
0.7064382580293845,0.0
0.0813610629041234,1.0
0.0848510222609957,1.0
0.9869180596286328,0.0
0.3743692111240927,0.0
0.3707394954383075,0.0
0.8130269310933287,1.0
0.9475154756698438,0.0
0.9862793571964228,1.0
0.7535880763617011,1.0
0.376358585698361,0.0
0.0835136317331881,0.0
0.7773637961757249,0.0
0.5585568091607113,0.0
0.4243351126647773,0.0
0.9066092585290296,0.0
0.1112185415166556,0.0
0.492758321495658,1.0
0.0113453451063693,0.0
0.4687868124989205,1.0
0.056308193365723,0.0
0.1188412162512407,1.0
0.117549166947562,1.0
0.649389562870705,1.0
0.746252614024897,0.0
0.5835286652855819,1.0
0.9624438351230052,1.0
0.3749691712568386,0.0
0.2857844611465779,0.0
0.8688428997694451,1.0
0.2236499482314631,0.0
0.9634941348367214,1.0
0.0121464105111299,0.0
0.970152379371095,1.0
0.0431609648558526,0.0
0.8913935142898327,1.0
0.5278446403169292,1.0
0.993245137163766,0.0
0.0738066262843346,0.0
0.554005505918439,0.0
0.969575918825366,1.0
0.5232400218203599,0.0
0.6295720733115566,1.0
0.6959416342545586,1.0
0.4546630834404224,1.0
0.6277309740481132,1.0
0.5844744901475885,1.0
0.9014113559422012,0.0
0.0454481055779813,1.0
0.2810341680538106,1.0
0.95067931240864,0.0
0.8905139259175875,0.0
0.4557790995240897,1.0
0.6203033083180555,1.0
0.2774511081611627,0.0
0.1881648381806852,1.0
0.4638231163093516,1.0
0.353444492332946,1.0
0.583816096533006,0.0
0.0777458564958211,1.0
0.974669688244376,0.0
0.9864890995093132,1.0
0.6983553688346502,1.0
0.5362423661825836,1.0
0.3096069940578204,1.0
0.814022676253485,1.0
0.6849208781461631,1.0
0.1626531183391679,0.0
0.9111834025502328,1.0
0.8227674701021532,1.0
0.9500675617928956,0.0
0.7259212665150478,1.0
0.6135839312143427,0.0
0.4183543816039301,1.0
0.9329911120367252,1.0
0.8663069155987605,1.0
0.0452203283849946,0.0
0.0263630894744013,1.0
0.3765624269669736,1.0
0.8107800341165224,0.0
0.987554797618837,1.0
0.150449482699142,0.0
0.5942937800695157,1.0
0.3809912186140449,0.0
0.9701879609376688,0.0
0.8423549082667945,1.0
0.8385635753364249,0.0
0.4688193398615559,0.0
0.4149298409679796,1.0
0.2734758285316956,1.0
0.0563804355712376,0.0
0.864965007884242,0.0
0.813128402794674,0.0
1.0,0.0
0.9969182578743316,0.0
0.55558339095715,0.0
0.7692018961446738,0.0
0.9450318980922996,0.0
0.8498855895386282,0.0
0.247409195758519,0.0
0.4506649786939973,1.0
0.1291857560307759,0.0
0.9543199257908626,0.0
0.6063412406574756,1.0
0.2286983992655564,0.0
0.6718865584103604,0.0
0.6182983615973308,0.0
0.3582563968542565,1.0
0.1135793453955101,0.0
0.6717590321094846,0.0
0.5204490581182138,0.0
0.7725338521664902,1.0
0.5203048159247667,1.0
0.8524204443293955,1.0
0.5520574876492913,0.0
0.5610912759958872,1.0
0.8768997426396975,1.0
0.4035898713285754,0.0
0.1340429971716638,0.0
0.0287795016225536,0.0
0.7553476640273539,1.0
0.6204803139028051,1.0
0.70427516310555,1.0
0.2130151449985377,0.0
0.136399937157334,1.0
0.0145373043198523,0.0
0.3506790101682899,1.0
0.5900795127397976,0.0
0.3923477454640741,0.0
0.4375919224328068,0.0
0.9044129222898142,1.0
0.3483462326382831,1.0
0.5141289885172861,0.0
0.7838718060935885,1.0
0.396647746720299,1.0
0.6222579853441226,1.0
0.8626056468146875,1.0
0.9497881900340808,0.0
0.1471050894018844,1.0
0.9268484481377012,0.0
0.4922493606694647,0.0
0.2583086863445463,1.0
0.459259125970325,0.0
0.9803091136374606,1.0
0.4927513091363049,0.0
0.3288366408342201,1.0
0.6335754663363155,1.0
0.2402045949184663,1.0
0.0758739973850458,1.0
0.1289059805467178,0.0
0.1280718523923032,0.0
0.1519357220049981,1.0
0.1388563563125582,1.0
0.6410515545046663,0.0
0.1819219276809258,0.0
0.3457572878888438,1.0
0.8970404704853132,0.0
0.4740893695151175,0.0
0.6677423943009606,0.0
0.1723589033227202,1.0
0.1923339228158394,0.0
0.0408689954210528,0.0
0.1689730998975055,1.0
0.2786606197617957,1.0
0.1770508956627991,0.0
0.0887169783749987,1.0
0.1206597056495849,0.0
0.4609026208889706,1.0
0.206382752227496,0.0
0.364365335662119,0.0
0.5035536614736564,1.0
0.6905861996078698,0.0
0.0393120613170362,1.0
0.7996338256879263,0.0
0.6280733841103225,1.0
0.0817714348446341,1.0
0.8738238598971196,0.0
0.9211315429581742,1.0
0.0610842815246417,0.0
0.2769474252638691,0.0
0.8064267034162622,1.0
0.7484680764037077,1.0
0.1845636391995577,0.0
0.209399243890735,1.0
0.3705694011616351,1.0
0.4846538199846484,0.0
0.618424929875928,1.0
0.3690104796771755,1.0
0.4626590853222582,0.0
0.7476790922228569,0.0
0.0366823513331246,0.0
0.2524995347228631,1.0
0.713547706661406,0.0
0.8954584332084984,1.0
0.5118162616205446,1.0
0.5322583139459299,0.0
0.1071918868689639,1.0
0.4475322893173866,1.0
0.5327622432714423,0.0
0.2425301634025312,0.0
0.2693107631816406,0.0
0.3773834645469599,0.0
0.0200654614949021,0.0
0.3221622341114837,0.0
0.2114985446641092,0.0
0.3275820139126534,1.0
0.1197857094470274,0.0
0.8907775002472635,1.0
0.5937553599966736,0.0
0.679290369584204,1.0
0.7893916545825556,1.0
0.4985771266383649,0.0
0.0869342086397561,0.0
0.537252838696996,1.0
0.5870020392474142,1.0
0.7456470309257058,1.0
0.4317748366396707,0.0
0.12760617934016,0.0
0.2838477113336211,0.0
0.3631774218117778,1.0
0.6460955337686082,0.0
0.5709345026587845,1.0
0.356189797218597,0.0
0.9867936933615464,1.0
0.6059413079986907,0.0
0.2372849096012821,1.0
0.1018007633670062,1.0
0.1528924489178848,1.0
0.246018413563452,0.0
0.160716983104674,0.0
0.1866102455178864,1.0
0.2851673621552382,1.0
0.1734129372612104,0.0
0.8970174784469531,0.0
0.0802457000501626,1.0
0.5246539828705333,0.0
0.4105058651415421,0.0
0.9826558451092212,0.0
0.1120602087963067,1.0
0.3979609494757816,1.0
0.9697438658515908,1.0
0.8657499882771587,0.0
0.8173006911058786,0.0
0.2579670246551556,1.0
0.1709261983510978,0.0
0.6688281948879001,0.0
0.9296376320163836,0.0
0.5569149698013257,1.0
0.5717691328088778,1.0
0.2800497827505144,1.0
0.769707562802614,1.0
0.1870871102039478,0.0
0.3237627754300267,1.0
0.4255498991346332,1.0
0.5077480022778398,1.0
0.2424693743132318,1.0
0.1148589540907368,0.0
0.610787955811148,0.0
0.2887037862740766,1.0
0.5813974951291241,0.0
0.1543964671311588,0.0
0.4812699419186766,0.0
0.5327344011835038,1.0
0.0518271372484725,0.0
0.3366916178012025,0.0
0.1344425631169897,1.0
0.0633819675737125,0.0
0.9902396899487318,0.0
0.3224369942719288,0.0
0.8101009495646317,1.0
0.2547038931390448,0.0
0.6816914784971475,1.0
0.7604397651249416,1.0
0.5958022487568966,0.0
0.4717032163653183,0.0
0.4119503769299568,0.0
0.348959212350395,0.0
0.9297908321715668,0.0
0.8308520115103838,1.0
0.9652990366342072,0.0
0.124322134647538,0.0
0.7310707470792046,0.0
0.9386047356928072,1.0
0.1812747191930832,1.0
0.0665041822785442,0.0
0.7413269360900098,0.0
0.5746303976204978,0.0
0.8420646765724223,1.0
0.1398018382246897,1.0
0.795489520372694,1.0
0.2016749699628567,1.0
0.1636924273767927,0.0
0.1643024617686872,0.0
0.8148026060472264,0.0
0.6653811823708053,1.0
0.5232075928864732,0.0
0.3589243593001406,1.0
0.8774468416204809,0.0
0.3925488669089325,1.0
0.8168279206518781,1.0
0.4392523970948674,0.0
0.3770436309692671,1.0
0.4628041975161105,0.0
0.301454855521013,0.0
0.7478175749739444,0.0
0.5028565757949485,1.0
0.2322693386274925,1.0
0.89982745311938,1.0
0.3839924656072105,0.0
0.5437010535191399,1.0
0.9067270190158864,1.0
0.6244099136142373,1.0
0.116920776156141,0.0
0.9400968411067442,1.0
0.6278809911347107,1.0
0.3349924547759086,1.0
0.1393013871484539,1.0
0.7942470325395511,0.0
0.6202434488486546,1.0
0.5336063169178699,1.0
0.8941437921184303,1.0
0.788817458408197,0.0
0.1517078412372897,1.0
0.3118020908409163,1.0
0.248550569349645,1.0
0.744153410247124,1.0
0.0335306567015216,1.0
0.5700456215643966,0.0
0.7626712469456202,1.0
0.8770118096864956,1.0
0.3421706989619376,1.0
0.8214871554878319,0.0
0.1106526298094746,1.0
0.8466895510835749,0.0
0.127514511929892,0.0
0.3973924738804861,1.0
0.7975181706373701,0.0
0.1499498720781153,1.0
0.2293071679492719,0.0
0.7224533070733015,1.0
0.720236623606781,0.0
0.6413245228289187,0.0
0.6941408603789072,0.0
0.5428723921582362,0.0
0.2518614617169167,1.0
0.3457860065110684,0.0
0.1816394770536053,0.0
0.9087060511441596,0.0
0.5835517017263685,1.0
0.4009576481076128,1.0
0.4621300173076321,1.0
0.9475502481195608,0.0
0.1533848575988123,0.0
0.5863905734959618,0.0
0.5060257962156267,1.0
0.6116223940968678,0.0
0.0181038709059646,0.0
0.8723687169785435,1.0
0.9323807317380348,1.0
0.5652877216430379,1.0
0.6968440344177115,0.0
0.9227590020139118,0.0
0.707434958177727,1.0
0.1525722585241755,1.0
0.5764461783769779,0.0
0.6068818114964495,0.0
0.4242437478624555,0.0
0.7366491473350184,1.0
0.9346301252584616,1.0
0.9258290362151568,0.0
0.4509603016015919,1.0
0.113259705074698,0.0
0.9851191512800508,0.0
0.8391331244967292,1.0
0.1246876998273375,1.0
0.9211010160700044,1.0
0.8701405150910196,0.0
0.5189789821948143,1.0
0.5914376608733146,0.0
0.3991083916039442,0.0
0.0547661031908234,1.0
0.3352841675170294,1.0
0.8030778877984531,0.0
0.0046217468647354,1.0
0.3335855982483549,0.0
0.3982741360857796,1.0
0.5375419848141884,0.0
0.9201144598558784,1.0
0.3464361985045039,0.0
0.3470435845828741,1.0
0.737706470632354,1.0
0.4523392764527399,0.0
0.2246592293417504,1.0
0.4525609168493628,0.0
0.1408868009154267,1.0
0.1764272145540606,0.0
0.498502678563922,1.0
0.4190369954800371,1.0
0.9151032714149012,0.0
0.3624888221079953,1.0
0.5807474328913048,0.0
0.6324385657341486,1.0
0.0130866688093581,1.0
0.6637208456162841,0.0
0.1780766797968149,0.0
0.9613412800091972,1.0
0.1486948035406633,1.0
0.4147344049066664,1.0
0.0853631267934484,0.0
0.9971557424576906,1.0
0.5023310415468923,1.0
0.595548450862294,0.0
0.0670845629097372,0.0
0.7501693565300326,0.0
0.2099556772195694,0.0
0.8983067222492442,0.0
0.2051883231875952,0.0
0.1907321538124655,0.0
0.0365487770249217,0.0
0.4721941172310988,1.0
0.5649955854396579,1.0
0.0657163227397716,1.0
0.775744020791747,0.0
0.453410485205059,0.0
0.5245328270127049,1.0
0.4408807141253439,1.0
0.4008692662384346,1.0
0.5597932542003247,0.0
0.1552742558237227,0.0
0.1819699879049062,1.0
0.8620273890959711,0.0
0.9463820272294492,0.0
0.3734074489266969,0.0
0.2708126468717496,1.0
0.6441772717809104,0.0
0.4088427203494904,1.0
0.0253821822885766,1.0
0.1561868755342315,1.0
0.7161711208069278,1.0
0.6591060589402533,0.0
0.0270923218468524,0.0
0.2220257942062563,0.0
0.2311311054720558,1.0
0.6720786740778358,1.0
0.0197046954202145,1.0
0.1041275567187686,0.0
0.8001396608481197,1.0
0.178585524562152,1.0
0.6529264083027959,1.0
0.238241180018671,0.0
0.0994589951163121,0.0
0.2432320570969573,1.0
0.7224676747594404,0.0
0.8559364456860657,0.0
0.8304523508047983,0.0
0.3972886824278858,0.0
0.6682699474308728,1.0
0.2050329324425173,1.0
0.2932222915612871,0.0
0.8965877460168713,0.0
0.0129941085226025,1.0
0.0855220362825395,0.0
0.2079357454879113,0.0
0.0265283674363215,0.0
0.1814771476233792,1.0
0.5832013649444254,1.0
0.4215368314234339,1.0
0.8929225611495979,0.0
0.8176722911311287,1.0
0.341906224198516,0.0
0.259488078172635,1.0
0.3797924177490268,0.0
0.5904568793312099,0.0
0.268130826199127,1.0
0.62432079935322,0.0
0.4095204006545325,0.0
0.5521978709940802,0.0
0.4362431330522865,0.0
0.2945407084059441,0.0
0.948720559496354,0.0
0.7638186926695213,1.0
0.1401427375761269,0.0
0.8687117089128409,1.0
0.4875628881971066,0.0
0.8948036299284564,0.0
0.8000788135354802,0.0
0.4253268994341304,1.0
0.0224642771966812,0.0
0.268744725223856,1.0
0.5417818428920425,1.0
0.6336528545949031,0.0
0.2579518785910587,0.0
0.1393854132583293,0.0
0.8351641081122064,1.0
0.9846800039288676,1.0
0.5258331222245015,1.0
0.1717181296066108,1.0
0.2723757597425209,0.0
0.0183844461108904,0.0
0.9145560160353048,1.0
0.1177740691731869,0.0
0.5766743608012592,1.0
0.2741241678749813,1.0
0.554329319221546,0.0
0.6516002989777399,1.0
0.8299741493722124,0.0
0.2064703313271875,0.0
0.0109874237823524,0.0
0.1369142428254214,0.0
0.9002716522703512,1.0
0.8741354049350946,0.0
0.597577132066666,1.0
0.6006818029836352,1.0
0.6652205890126012,0.0
0.1754112080045088,0.0
0.9146691886681588,0.0
0.4188820253123042,0.0
0.383239551155658,0.0
0.5190586537719536,0.0
0.0469681388427903,0.0
0.1663206258562541,0.0
0.7382389954907657,1.0
0.0828113765236726,0.0
0.6033178269058352,0.0
0.2454096158972084,1.0
0.3893984474263338,0.0
0.2887669883835056,1.0
0.3557656631066133,0.0
0.7192457009518725,1.0
0.2971974454655309,1.0
0.5665595522199107,0.0
0.4761787456474227,0.0
0.6638546783038751,1.0
0.9370935739732082,1.0
0.7327758703263454,1.0
0.2149919431828824,1.0
0.0311806662203724,0.0
0.2623295243168509,0.0
0.5952412739443269,0.0
0.0514292969605804,1.0
0.4965005644812812,0.0
0.5970067111314707,1.0
0.3343305363572725,0.0
0.7711272506900363,0.0
0.1066179599505596,1.0
0.0751482376667975,1.0
0.7283912404074457,0.0
0.4956253762146148,0.0
0.6885931815357196,0.0
0.4349435604964581,0.0
0.2464628490649637,0.0
0.8193315348206004,1.0
0.7996393073592629,1.0
0.6948891067218284,0.0
0.2722135227616934,0.0
0.5903925847853702,1.0
0.3610684023827193,1.0
0.0915973646671636,0.0
0.9175716714235372,1.0
0.1368472239746156,1.0
0.9505051309502464,1.0
0.4461252818459043,1.0
0.1851757286125031,1.0
0.5420486540417313,1.0
0.8731908855966951,1.0
0.7324285574290471,0.0
0.8067866773031032,0.0
0.658965442404976,1.0
0.6924684888168583,1.0
0.8494337175935952,0.0
0.2497297850383415,0.0
0.4895572398532767,1.0
0.2212628498166553,0.0
0.987946791531646,0.0
0.9443253001839256,1.0
0.0394267665633659,1.0
0.7057710072425551,0.0
0.9255087465712318,1.0
0.1806168047532612,0.0
0.568100595482985,0.0
0.9157458568301956,1.0
0.033944322153245,0.0
0.6976137040408725,0.0
0.2974248040495701,0.0
0.9246563739673936,0.0
0.971332144634354,0.0
0.9445325105226016,1.0
0.4743420201792696,0.0
0.862284494650894,0.0
0.8447860983423628,1.0
0.31918266589331,1.0
0.8291475768352107,0.0
0.0370068785565188,0.0
0.5964335722158768,1.0
0.2300648327285852,1.0
0.1205907000412729,0.0
0.0769641913806197,1.0
0.6964818799595024,1.0
0.3399632651135988,0.0
0.724968249505169,0.0
0.0653639205176865,0.0
0.3153714101183175,1.0
0.5396382904846977,0.0
0.7909440371548425,0.0
0.3188345932621822,1.0
0.626063780310338,1.0
0.8862266299630405,1.0
0.6160326432878563,0.0
0.23301633782329,1.0
0.0243963183787664,1.0
0.8703430864780038,0.0
0.0212640268996102,0.0
0.8749472387046262,0.0
0.5290810287083896,1.0
0.9393321912285636,0.0
0.7990064781365408,0.0
0.9982159127943108,1.0
0.3508033033508096,0.0
0.7674022408659803,0.0
0.4020374623770041,0.0
0.4800050885496134,1.0
0.6276783417105404,0.0
0.8739223789374828,0.0
0.9843611987081596,0.0
0.7684876848780883,0.0
0.4178779874391163,1.0
0.4214692632455655,1.0
0.7377875479451029,1.0
0.2388357195119498,0.0
0.1104949596367063,0.0
0.3547147953678163,0.0
0.2873118155021293,1.0
0.2963836110623892,1.0
0.2336648047438549,1.0
0.0420939288741735,1.0
0.017867552349988,1.0
0.9880011892618676,0.0
0.4278872813543903,0.0
0.3844280194297225,0.0
0.6798354933781756,0.0
0.21830642678766,0.0
0.9502288798724964,0.0
0.7865645993454581,1.0
0.0894256552538991,0.0
0.4176919263619233,0.0
0.8793651722848378,1.0
